dateId,areaCode,country,areaName,recoveredCases,recoveredDailyCases
20201118,330301,fr,cote_dor,1411,24
20201118,330302,fr,doubs,898,10
20201118,330303,fr,jura_fr,600,8
20201118,330304,fr,nievre,203,7
20201118,330305,fr,haute_saone,431,7
20201118,330306,fr,saone_et_loire,1522,43
20201118,330307,fr,yonne,642,6
20201118,330308,fr,territoire_de_belfort,731,9
20201118,3304,fr,normandie,3925,87
20201118,330401,fr,calvados,746,11
20201118,330402,fr,eure,543,15
20201118,330403,fr,manche,342,10
20201118,330404,fr,orne,441,10
20201118,330405,fr,seine_maritime,1853,41
20201118,3305,fr,hauts_de_france,12769,259
20201118,330501,fr,aisne,1527,18
20201118,330502,fr,nord,5831,134
20201118,330503,fr,oise,1730,24
20201118,330504,fr,pas_de_calais,2621,61
20201118,330505,fr,somme,1060,22
20201118,3306,fr,grand_est,16422,152
20201118,330601,fr,ardennes,343,8
20201118,330602,fr,aube,850,9
20201118,330603,fr,marne,1413,12
20201118,330604,fr,haute_marne,380,4
20201118,330605,fr,meurthe_et_moselle,1717,24
20201118,330606,fr,meuse,612,8
20201118,330607,fr,moselle,3188,25
20201118,330608,fr,bas_rhin,3407,27
20201118,330609,fr,haut_rhin,3556,15
20201118,330610,fr,vosges,956,20
20201118,3307,fr,pays_de_la_loire,4264,64
20201118,330701,fr,loire_atlantique,1337,21
20201118,330702,fr,maine_et_loire,1225,14
20201118,330703,fr,mayenne,418,15
20201118,330704,fr,sarthe,793,10
20201118,3308,fr,bretagne,2495,46
20201118,330801,fr,cotes_darmor,385,6
20201118,330802,fr,finistere,393,9
20201118,330803,fr,ille_et_vilaine,1011,17
20201118,330804,fr,morbihan,706,14
20201118,3309,fr,nouvelle_aquitaine,5000,99
20201118,330901,fr,charente,125,3
20201118,330902,fr,charente_maritime,329,5
20201118,330903,fr,correze,272,3
20201118,330904,fr,creuse,182,0
20201118,330905,fr,dordogne,194,0
20201118,330906,fr,gironde,1991,31
20201118,330907,fr,landes,222,7
20201118,330908,fr,lot_et_garonne,223,9
20201118,330909,fr,pyrenees_atlantiques,630,18
20201118,330910,fr,deux_sevres,170,5
20201118,330911,fr,vienne,330,7
20201118,330912,fr,haute_vienne,334,13
20201118,3310,fr,occitanie,7281,173
20201118,331001,fr,ariege,95,2
20201118,331002,fr,aude,391,7
20201118,331003,fr,aveyron,332,16
20201118,331004,fr,gard,970,21
20201118,331005,fr,haute_garonne,1947,54
20201118,331006,fr,gers,143,4
20201118,331007,fr,herault,1807,33
20201118,331008,fr,lot,132,0
20201118,331009,fr,lozere,97,4
20201118,331010,fr,hautes_pyrenees,301,9
20201118,331011,fr,pyrenees_orientales,472,7
20201118,331012,fr,tarn,351,7
20201118,331013,fr,tarn_et_garonne,269,6
20201118,3311,fr,auvergne_rhone_alpes,18886,533
20201118,331101,fr,ain,1007,17
20201118,331102,fr,allier,607,27
20201118,331103,fr,ardeche,759,23
20201118,331104,fr,cantal,158,6
20201118,331105,fr,drome,1021,42
20201118,331106,fr,isere,2407,94
20201118,331107,fr,loire,2258,55
20201118,331108,fr,haute_loire,395,10
20201118,331109,fr,puy_de_dome,777,22
20201118,331110,fr,rhone,6499,122
20201118,331111,fr,savoie,1090,55
20201118,331112,fr,haute_savoie,1908,60
20201118,3312,fr,provence_alpes_cote_dazur,13843,252
20201118,331201,fr,vendee,491,4
20201118,331202,fr,alpes_de_haute_provence,303,15
20201118,331203,fr,hautes_alpes,365,20
20201118,331204,fr,alpes_maritimes,1807,25
20201118,331205,fr,bouches_du_rhone,8527,118
20201118,331206,fr,var,1870,36
20201118,331207,fr,vaucluse,971,38
20201118,3313,fr,corse,426,7
20201118,331301,fr,corse_du_sud,233,4
20201118,331302,fr,haute_corse,193,3
20201118,3321,fr,guadeloupe,690,4
20201118,3322,fr,martinique,281,4
20201118,3323,fr,guyane,1843,0
20201118,3324,fr,reunion,571,4
20201118,3325,fr,mayotte,501,0
20201118,3333,fr,saint_martin,0,0
20201118,39,it,italy,481967,24169
20201118,3911,it,piemonte,54511,1940
20201118,3912,it,valle_daosta,3234,155
20201118,3913,it,liguria,26271,519
20201118,3914,it,lombardia,169056,11935
20201118,3921,it,trentino,9852,363
20201118,3922,it,alto_adige,7359,370
20201118,3923,it,veneto,41613,1685
20201118,3924,it,friuli_venezia_giulia,9404,452
20201118,3925,it,emilia_romagna,31167,265
20201118,3931,it,toscana,30573,2495
20201118,3932,it,umbria,8451,460
20201118,3933,it,marche,8542,228
20201118,3934,it,lazio,16775,550
20201118,3941,it,abruzzo,6091,250
20201118,3942,it,molise,1219,224
20201118,3943,it,campania,25643,1169
20201118,3944,it,puglia,9385,333
20201118,3945,it,basilicata,1009,45
20201118,3946,it,calabria,3278,133
20201118,3951,it,sicilia,13411,447
20201118,3952,it,sardegna,5123,151
20201118,4105,ch,schwyz,3697,89
20201118,4109,ch,zug,2283,46
20201118,4110,ch,fribourg,485,15
20201118,4112,ch,basel_stadt,3213,155
20201118,4113,ch,basel_landschaft,3547,54
20201118,4119,ch,aargau,8270,500
20201118,4120,ch,thurgau,268,9
20201118,4121,ch,ticino,1258,30
20201118,423,li,liechtenstein,865,24
20201118,43,at,austria,146725,6049
20201118,4301,at,wien,30398,952
20201118,4302,at,niederosterreich,22159,895
20201118,4303,at,oberosterreich,30174,1334
20201118,4304,at,steiermark,14163,901
20201118,4305,at,tirol,20103,733
20201118,4306,at,karnten,4862,228
20201118,4307,at,salzburg,11101,413
20201118,4308,at,vorarlberg,9688,382
20201118,4309,at,burgenland,4077,211
20201117,33,fr,france,143121,2272
20201117,3301,fr,ile_de_france,45481,413
20201117,330101,fr,paris,9434,90
20201117,330102,fr,seine_et_marne,4036,39
20201117,330103,fr,yvelines,3674,42
20201117,330104,fr,essonne,4146,41
20201117,330105,fr,hauts_de_seine,7107,58
20201117,330106,fr,seine_saint_denis,6319,58
20201117,330107,fr,val_de_marne,6581,56
20201117,330108,fr,val_doise,4184,29
20201117,3302,fr,centre_val_de_loire,3803,87
20201117,330201,fr,cher,381,14
20201117,330202,fr,eure_et_loir,938,30
20201117,330203,fr,indre,287,2
20201117,330204,fr,indre_et_loire,670,14
20201117,330205,fr,loir_et_cher,481,1
20201117,330206,fr,loiret,1046,26
20201117,3303,fr,bourgogne_franche_comte,6324,125
20201117,330301,fr,cote_dor,1387,33
20201117,330302,fr,doubs,888,22
20201117,330303,fr,jura_fr,592,14
20201117,330304,fr,nievre,196,3
20201117,330305,fr,haute_saone,424,10
20201117,330306,fr,saone_et_loire,1479,23
20201117,330307,fr,yonne,636,9
20201117,330308,fr,territoire_de_belfort,722,11
20201117,3304,fr,normandie,3838,64
20201117,330401,fr,calvados,735,17
20201117,330402,fr,eure,528,6
20201117,330403,fr,manche,332,7
20201117,330404,fr,orne,431,6
20201117,330405,fr,seine_maritime,1812,28
20201117,3305,fr,hauts_de_france,12510,250
20201117,330501,fr,aisne,1509,23
20201117,330502,fr,nord,5697,130
20201117,330503,fr,oise,1706,24
20201117,330504,fr,pas_de_calais,2560,55
20201117,330505,fr,somme,1038,18
20201117,3306,fr,grand_est,16270,160
20201117,330601,fr,ardennes,335,0
20201117,330602,fr,aube,841,13
20201117,330603,fr,marne,1401,21
20201117,330604,fr,haute_marne,376,16
20201117,330605,fr,meurthe_et_moselle,1693,12
20201117,330606,fr,meuse,604,1
20201117,330607,fr,moselle,3163,33
20201117,330608,fr,bas_rhin,3380,31
20201117,330609,fr,haut_rhin,3541,23
20201117,330610,fr,vosges,936,10
20201117,3307,fr,pays_de_la_loire,4200,84
20201117,330701,fr,loire_atlantique,1316,31
20201117,330702,fr,maine_et_loire,1211,29
20201117,330703,fr,mayenne,403,8
20201117,330704,fr,sarthe,783,11
20201117,3308,fr,bretagne,2449,56
20201117,330801,fr,cotes_darmor,379,9
20201117,330802,fr,finistere,384,15
20201117,330803,fr,ille_et_vilaine,994,20
20201117,330804,fr,morbihan,692,12
20201117,3309,fr,nouvelle_aquitaine,4901,118
20201117,330901,fr,charente,122,5
20201117,330902,fr,charente_maritime,324,8
20201117,330903,fr,correze,269,2
20201117,330904,fr,creuse,182,10
20201117,330905,fr,dordogne,194,2
20201117,330906,fr,gironde,1960,14
20201117,330907,fr,landes,215,7
20201117,330908,fr,lot_et_garonne,214,8
20201117,330909,fr,pyrenees_atlantiques,612,19
20201117,330910,fr,deux_sevres,165,10
20201117,330911,fr,vienne,323,21
20201117,330912,fr,haute_vienne,321,11
20201117,3310,fr,occitanie,7108,149
20201117,331001,fr,ariege,93,1
20201117,331002,fr,aude,384,5
20201117,331003,fr,aveyron,316,22
20201117,331004,fr,gard,949,23
20201117,331005,fr,haute_garonne,1893,19
20201117,331006,fr,gers,139,2
20201117,331007,fr,herault,1774,34
20201117,331008,fr,lot,132,0
20201117,331009,fr,lozere,93,1
20201117,331010,fr,hautes_pyrenees,292,8
20201117,331011,fr,pyrenees_orientales,465,11
20201117,331012,fr,tarn,344,12
20201117,331013,fr,tarn_et_garonne,263,9
20201117,3311,fr,auvergne_rhone_alpes,18353,439
20201117,331101,fr,ain,990,30
20201117,331102,fr,allier,580,24
20201117,331103,fr,ardeche,736,16
20201117,331104,fr,cantal,152,6
20201117,331105,fr,drome,979,24
20201117,331106,fr,isere,2313,40
20201117,331107,fr,loire,2203,29
20201117,331108,fr,haute_loire,385,6
20201117,331109,fr,puy_de_dome,755,31
20201117,331110,fr,rhone,6377,120
20201117,331111,fr,savoie,1035,47
20201117,331112,fr,haute_savoie,1848,66
20201117,3312,fr,provence_alpes_cote_dazur,13591,291
20201117,331201,fr,vendee,487,5
20201117,331202,fr,alpes_de_haute_provence,288,7
20201117,331203,fr,hautes_alpes,345,35
20201117,331204,fr,alpes_maritimes,1782,33
20201117,331205,fr,bouches_du_rhone,8409,142
20201117,331206,fr,var,1834,50
20201117,331207,fr,vaucluse,933,24
20201117,3313,fr,corse,419,7
20201117,331301,fr,corse_du_sud,229,0
20201117,331302,fr,haute_corse,190,7
20201117,3321,fr,guadeloupe,686,16
20201117,3322,fr,martinique,277,1
20201117,3323,fr,guyane,1843,3
20201117,3324,fr,reunion,567,8
20201117,3325,fr,mayotte,501,1
20201117,3333,fr,saint_martin,0,0
20201117,39,it,italy,457798,15434
20201117,3911,it,piemonte,52571,1687
20201117,3912,it,valle_daosta,3079,253
20201117,3913,it,liguria,25752,35
20201117,3914,it,lombardia,157121,4018
20201117,3921,it,trentino,9489,117
20201117,3922,it,alto_adige,6989,116
20201117,3923,it,veneto,39928,2651
20201117,3924,it,friuli_venezia_giulia,8952,160
20201117,3925,it,emilia_romagna,30902,332
20201117,3931,it,toscana,28078,2008
20201117,3932,it,umbria,7991,333
20201117,3933,it,marche,8314,46
20201117,3934,it,lazio,16225,494
20201117,3941,it,abruzzo,5841,207
20201117,3942,it,molise,995,27
20201117,3943,it,campania,24474,1788
20201117,3944,it,puglia,9052,116
20201117,3945,it,basilicata,964,15
20201117,3946,it,calabria,3145,203
20201117,3951,it,sicilia,12964,668
20201117,3952,it,sardegna,4972,160
20201117,4105,ch,schwyz,3608,66
20201117,4109,ch,zug,2237,32
20201117,4110,ch,fribourg,470,9
20201117,4112,ch,basel_stadt,3058,62
20201117,4113,ch,basel_landschaft,3493,115
20201117,4119,ch,aargau,7770,450
20201117,4120,ch,thurgau,259,10
20201117,4121,ch,ticino,1228,18
20201117,423,li,liechtenstein,841,45
20201117,43,at,austria,140676,6453
20201117,4301,at,wien,29446,1179
20201117,4302,at,niederosterreich,21264,834
20201117,4303,at,oberosterreich,28840,1525
20201117,4304,at,steiermark,13262,818
20201117,4305,at,tirol,19370,650
20201117,4306,at,karnten,4634,292
20201117,4307,at,salzburg,10688,525
20201117,4308,at,vorarlberg,9306,394
20201117,4309,at,burgenland,3866,236
20201116,33,fr,france,140849,1070
20201116,3301,fr,ile_de_france,45068,257
20201116,330101,fr,paris,9344,63
20201116,330102,fr,seine_et_marne,3997,22
20201116,330103,fr,yvelines,3632,12
20201116,330104,fr,essonne,4105,2
20201116,330105,fr,hauts_de_seine,7049,48
20201116,330106,fr,seine_saint_denis,6261,38
20201116,330107,fr,val_de_marne,6525,51
20201116,330108,fr,val_doise,4155,21
20201116,3302,fr,centre_val_de_loire,3716,27
20201116,330201,fr,cher,367,8
20201116,330202,fr,eure_et_loir,908,2
20201116,330203,fr,indre,285,2
20201116,330204,fr,indre_et_loire,656,7
20201116,330205,fr,loir_et_cher,480,2
20201116,330206,fr,loiret,1020,6
20201116,3303,fr,bourgogne_franche_comte,6199,57
20201116,330301,fr,cote_dor,1354,11
20201116,330302,fr,doubs,866,3
20201116,330303,fr,jura_fr,578,5
20201116,330304,fr,nievre,193,5
20201116,330305,fr,haute_saone,414,3
20201116,330306,fr,saone_et_loire,1456,24
20201116,330307,fr,yonne,627,2
20201116,330308,fr,territoire_de_belfort,711,4
20201116,3304,fr,normandie,3774,52
20201116,330401,fr,calvados,718,7
20201116,330402,fr,eure,522,13
20201116,330403,fr,manche,325,6
20201116,330404,fr,orne,425,9
20201116,330405,fr,seine_maritime,1784,17
20201116,3305,fr,hauts_de_france,12260,127
20201116,330501,fr,aisne,1486,30
20201116,330502,fr,nord,5567,48
20201116,330503,fr,oise,1682,13
20201116,330504,fr,pas_de_calais,2505,20
20201116,330505,fr,somme,1020,16
20201116,3306,fr,grand_est,16110,70
20201116,330601,fr,ardennes,335,0
20201116,330602,fr,aube,828,6
20201116,330603,fr,marne,1380,13
20201116,330604,fr,haute_marne,360,3
20201116,330605,fr,meurthe_et_moselle,1681,1
20201116,330606,fr,meuse,603,2
20201116,330607,fr,moselle,3130,15
20201116,330608,fr,bas_rhin,3349,18
20201116,330609,fr,haut_rhin,3518,6
20201116,330610,fr,vosges,926,6
20201116,3307,fr,pays_de_la_loire,4116,40
20201116,330701,fr,loire_atlantique,1285,13
20201116,330702,fr,maine_et_loire,1182,6
20201116,330703,fr,mayenne,395,4
20201116,330704,fr,sarthe,772,15
20201116,3308,fr,bretagne,2393,20
20201116,330801,fr,cotes_darmor,370,6
20201116,330802,fr,finistere,369,2
20201116,330803,fr,ille_et_vilaine,974,6
20201116,330804,fr,morbihan,680,6
20201116,3309,fr,nouvelle_aquitaine,4783,60
20201116,330901,fr,charente,117,0
20201116,330902,fr,charente_maritime,316,5
20201116,330903,fr,correze,267,2
20201116,330904,fr,creuse,172,17
20201116,330905,fr,dordogne,192,7
20201116,330906,fr,gironde,1946,12
20201116,330907,fr,landes,208,3
20201116,330908,fr,lot_et_garonne,206,1
20201116,330909,fr,pyrenees_atlantiques,593,5
20201116,330910,fr,deux_sevres,155,6
20201116,330911,fr,vienne,302,2
20201116,330912,fr,haute_vienne,310,1
20201116,3310,fr,occitanie,6959,63
20201116,331001,fr,ariege,92,0
20201116,331002,fr,aude,379,7
20201116,331003,fr,aveyron,294,2
20201116,331004,fr,gard,926,9
20201116,331005,fr,haute_garonne,1874,14
20201116,331006,fr,gers,137,2
20201116,331007,fr,herault,1740,23
20201116,331008,fr,lot,132,0
20201116,331009,fr,lozere,92,0
20201116,331010,fr,hautes_pyrenees,284,1
20201116,331011,fr,pyrenees_orientales,454,2
20201116,331012,fr,tarn,332,2
20201116,331013,fr,tarn_et_garonne,254,0
20201116,3311,fr,auvergne_rhone_alpes,17914,193
20201116,331101,fr,ain,960,5
20201116,331102,fr,allier,556,1
20201116,331103,fr,ardeche,720,9
20201116,331104,fr,cantal,146,1
20201116,331105,fr,drome,955,14
20201116,331106,fr,isere,2273,25
20201116,331107,fr,loire,2174,27
20201116,331108,fr,haute_loire,379,3
20201116,331109,fr,puy_de_dome,724,9
20201116,331110,fr,rhone,6257,72
20201116,331111,fr,savoie,988,10
20201116,331112,fr,haute_savoie,1782,17
20201116,3312,fr,provence_alpes_cote_dazur,13300,94
20201116,331201,fr,vendee,482,2
20201116,331202,fr,alpes_de_haute_provence,281,0
20201116,331203,fr,hautes_alpes,310,2
20201116,331204,fr,alpes_maritimes,1749,17
20201116,331205,fr,bouches_du_rhone,8267,46
20201116,331206,fr,var,1784,24
20201116,331207,fr,vaucluse,909,5
20201116,3313,fr,corse,412,1
20201116,331301,fr,corse_du_sud,229,1
20201116,331302,fr,haute_corse,183,0
20201116,3321,fr,guadeloupe,670,1
20201116,3322,fr,martinique,276,0
20201116,3323,fr,guyane,1840,3
20201116,3324,fr,reunion,559,2
20201116,3325,fr,mayotte,500,3
20201116,3333,fr,saint_martin,0,0
20201116,39,it,italy,442364,21554
20201116,3911,it,piemonte,50884,1694
20201116,3912,it,valle_daosta,2826,123
20201116,3913,it,liguria,25717,187
20201116,3914,it,lombardia,153103,14231
20201116,3921,it,trentino,9372,290
20201116,3922,it,alto_adige,6873,259
20201116,3923,it,veneto,37277,752
20201116,3924,it,friuli_venezia_giulia,8792,310
20201116,3925,it,emilia_romagna,30570,295
20201116,3931,it,toscana,26070,854
20201116,3932,it,umbria,7658,130
20201116,3933,it,marche,8268,112
20201116,3934,it,lazio,15731,412
20201116,3941,it,abruzzo,5634,165
20201116,3942,it,molise,968,52
20201116,3943,it,campania,22686,785
20201116,3944,it,puglia,8936,185
20201116,3945,it,basilicata,949,18
20201116,3946,it,calabria,2942,62
20201116,3951,it,sicilia,12296,467
20201116,3952,it,sardegna,4812,171
20201116,4105,ch,schwyz,3542,200
20201116,4109,ch,zug,2205,48
20201116,4110,ch,fribourg,461,3
20201116,4112,ch,basel_stadt,2996,53
20201116,4113,ch,basel_landschaft,3378,101
20201116,4119,ch,aargau,7320,230
20201116,4120,ch,thurgau,249,15
20201116,4121,ch,ticino,1210,8
20201116,423,li,liechtenstein,796,33
20201116,43,at,austria,134223,6229
20201116,4301,at,wien,28267,626
20201116,4302,at,niederosterreich,20430,959
20201116,4303,at,oberosterreich,27315,1614
20201116,4304,at,steiermark,12444,854
20201116,4305,at,tirol,18720,652
20201116,4306,at,karnten,4342,335
20201116,4307,at,salzburg,10163,543
20201116,4308,at,vorarlberg,8912,412
20201116,4309,at,burgenland,3630,234
20201115,33,fr,france,139779,669
20201115,3301,fr,ile_de_france,44811,116
20201115,330101,fr,paris,9281,23
20201115,330102,fr,seine_et_marne,3975,13
20201115,330103,fr,yvelines,3620,7
20201115,330104,fr,essonne,4103,14
20201115,330105,fr,hauts_de_seine,7001,9
20201115,330106,fr,seine_saint_denis,6223,7
20201115,330107,fr,val_de_marne,6474,17
20201115,330108,fr,val_doise,4134,26
20201115,3302,fr,centre_val_de_loire,3689,11
20201115,330201,fr,cher,359,0
20201115,330202,fr,eure_et_loir,906,1
20201115,330203,fr,indre,283,3
20201115,330204,fr,indre_et_loire,649,4
20201115,330205,fr,loir_et_cher,478,1
20201115,330206,fr,loiret,1014,2
20201115,3303,fr,bourgogne_franche_comte,6142,37
20201115,330301,fr,cote_dor,1343,3
20201115,330302,fr,doubs,863,5
20201115,330303,fr,jura_fr,573,5
20201115,330304,fr,nievre,188,1
20201115,330305,fr,haute_saone,411,6
20201115,330306,fr,saone_et_loire,1432,9
20201115,330307,fr,yonne,625,2
20201115,330308,fr,territoire_de_belfort,707,6
20201115,3304,fr,normandie,3722,32
20201115,330401,fr,calvados,711,6
20201115,330402,fr,eure,509,0
20201115,330403,fr,manche,319,2
20201115,330404,fr,orne,416,3
20201115,330405,fr,seine_maritime,1767,21
20201115,3305,fr,hauts_de_france,12133,65
20201115,330501,fr,aisne,1456,0
20201115,330502,fr,nord,5519,50
20201115,330503,fr,oise,1669,9
20201115,330504,fr,pas_de_calais,2485,6
20201115,330505,fr,somme,1004,0
20201115,3306,fr,grand_est,16040,55
20201115,330601,fr,ardennes,335,7
20201115,330602,fr,aube,822,4
20201115,330603,fr,marne,1367,5
20201115,330604,fr,haute_marne,357,1
20201115,330605,fr,meurthe_et_moselle,1680,15
20201115,330606,fr,meuse,601,3
20201115,330607,fr,moselle,3115,5
20201115,330608,fr,bas_rhin,3331,10
20201115,330609,fr,haut_rhin,3512,3
20201115,330610,fr,vosges,920,2
20201115,3307,fr,pays_de_la_loire,4076,29
20201115,330701,fr,loire_atlantique,1272,14
20201115,330702,fr,maine_et_loire,1176,8
20201115,330703,fr,mayenne,391,3
20201115,330704,fr,sarthe,757,1
20201115,3308,fr,bretagne,2373,10
20201115,330801,fr,cotes_darmor,364,0
20201115,330802,fr,finistere,367,6
20201115,330803,fr,ille_et_vilaine,968,3
20201115,330804,fr,morbihan,674,1
20201115,3309,fr,nouvelle_aquitaine,4723,25
20201115,330901,fr,charente,117,0
20201115,330902,fr,charente_maritime,311,0
20201115,330903,fr,correze,265,0
20201115,330904,fr,creuse,155,0
20201115,330905,fr,dordogne,185,2
20201115,330906,fr,gironde,1934,8
20201115,330907,fr,landes,205,2
20201115,330908,fr,lot_et_garonne,205,1
20201115,330909,fr,pyrenees_atlantiques,588,5
20201115,330910,fr,deux_sevres,149,1
20201115,330911,fr,vienne,300,1
20201115,330912,fr,haute_vienne,309,5
20201115,3310,fr,occitanie,6896,51
20201115,331001,fr,ariege,92,0
20201115,331002,fr,aude,372,2
20201115,331003,fr,aveyron,292,4
20201115,331004,fr,gard,917,10
20201115,331005,fr,haute_garonne,1860,13
20201115,331006,fr,gers,135,0
20201115,331007,fr,herault,1717,14
20201115,331008,fr,lot,132,0
20201115,331009,fr,lozere,92,0
20201115,331010,fr,hautes_pyrenees,283,2
20201115,331011,fr,pyrenees_orientales,452,0
20201115,331012,fr,tarn,330,2
20201115,331013,fr,tarn_et_garonne,254,4
20201115,3311,fr,auvergne_rhone_alpes,17721,132
20201115,331101,fr,ain,955,5
20201115,331102,fr,allier,555,3
20201115,331103,fr,ardeche,711,4
20201115,331104,fr,cantal,145,0
20201115,331105,fr,drome,941,2
20201115,331106,fr,isere,2248,14
20201115,331107,fr,loire,2147,16
20201115,331108,fr,haute_loire,376,24
20201115,331109,fr,puy_de_dome,715,8
20201115,331110,fr,rhone,6185,31
20201115,331111,fr,savoie,978,7
20201115,331112,fr,haute_savoie,1765,18
20201115,3312,fr,provence_alpes_cote_dazur,13206,68
20201115,331201,fr,vendee,480,3
20201115,331202,fr,alpes_de_haute_provence,281,0
20201115,331203,fr,hautes_alpes,308,1
20201115,331204,fr,alpes_maritimes,1732,13
20201115,331205,fr,bouches_du_rhone,8221,42
20201115,331206,fr,var,1760,9
20201115,331207,fr,vaucluse,904,3
20201115,3313,fr,corse,411,5
20201115,331301,fr,corse_du_sud,228,5
20201115,331302,fr,haute_corse,183,0
20201115,3321,fr,guadeloupe,669,15
20201115,3322,fr,martinique,276,13
20201115,3323,fr,guyane,1837,0
20201115,3324,fr,reunion,557,5
20201115,3325,fr,mayotte,497,0
20201115,3333,fr,saint_martin,0,0
20201115,39,it,italy,420810,9376
20201115,3911,it,piemonte,49190,1623
20201115,3912,it,valle_daosta,2703,139
20201115,3913,it,liguria,25530,397
20201115,3914,it,lombardia,138872,1617
20201115,3921,it,trentino,9082,132
20201115,3922,it,alto_adige,6614,378
20201115,3923,it,veneto,36525,962
20201115,3924,it,friuli_venezia_giulia,8482,198
20201115,3925,it,emilia_romagna,30275,146
20201115,3931,it,toscana,25216,1362
20201115,3932,it,umbria,7528,327
20201115,3933,it,marche,8156,68
20201115,3934,it,lazio,15319,240
20201115,3941,it,abruzzo,5469,49
20201115,3942,it,molise,916,2
20201115,3943,it,campania,21901,725
20201115,3944,it,puglia,8751,191
20201115,3945,it,basilicata,931,21
20201115,3946,it,calabria,2880,286
20201115,3951,it,sicilia,11829,385
20201115,3952,it,sardegna,4641,128
20201115,4105,ch,schwyz,3342,0
20201115,4109,ch,zug,2157,45
20201115,4110,ch,fribourg,458,6
20201115,4112,ch,basel_stadt,2943,98
20201115,4113,ch,basel_landschaft,3277,167
20201115,4119,ch,aargau,7090,285
20201115,4120,ch,thurgau,234,1
20201115,4121,ch,ticino,1202,11
20201115,423,li,liechtenstein,763,81
20201115,43,at,austria,127994,5385
20201115,4301,at,wien,27641,463
20201115,4302,at,niederosterreich,19471,769
20201115,4303,at,oberosterreich,25701,1536
20201115,4304,at,steiermark,11590,404
20201115,4305,at,tirol,18068,877
20201115,4306,at,karnten,4007,287
20201115,4307,at,salzburg,9620,482
20201115,4308,at,vorarlberg,8500,438
20201115,4309,at,burgenland,3396,129
20201114,33,fr,france,139110,1986
20201114,3301,fr,ile_de_france,44695,382
20201114,330101,fr,paris,9258,80
20201114,330102,fr,seine_et_marne,3962,35
20201114,330103,fr,yvelines,3613,78
20201114,330104,fr,essonne,4089,47
20201114,330105,fr,hauts_de_seine,6992,21
20201114,330106,fr,seine_saint_denis,6216,32
20201114,330107,fr,val_de_marne,6457,74
20201114,330108,fr,val_doise,4108,15
20201114,3302,fr,centre_val_de_loire,3678,49
20201114,330201,fr,cher,359,5
20201114,330202,fr,eure_et_loir,905,12
20201114,330203,fr,indre,280,3
20201114,330204,fr,indre_et_loire,645,3
20201114,330205,fr,loir_et_cher,477,6
20201114,330206,fr,loiret,1012,20
20201114,3303,fr,bourgogne_franche_comte,6105,113
20201114,330301,fr,cote_dor,1340,25
20201114,330302,fr,doubs,858,12
20201114,330303,fr,jura_fr,568,9
20201114,330304,fr,nievre,187,9
20201114,330305,fr,haute_saone,405,8
20201114,330306,fr,saone_et_loire,1423,25
20201114,330307,fr,yonne,623,14
20201114,330308,fr,territoire_de_belfort,701,11
20201114,3304,fr,normandie,3690,88
20201114,330401,fr,calvados,705,22
20201114,330402,fr,eure,509,2
20201114,330403,fr,manche,317,6
20201114,330404,fr,orne,413,8
20201114,330405,fr,seine_maritime,1746,50
20201114,3305,fr,hauts_de_france,12068,152
20201114,330501,fr,aisne,1456,9
20201114,330502,fr,nord,5469,73
20201114,330503,fr,oise,1660,10
20201114,330504,fr,pas_de_calais,2479,46
20201114,330505,fr,somme,1004,14
20201114,3306,fr,grand_est,15985,149
20201114,330601,fr,ardennes,328,4
20201114,330602,fr,aube,818,4
20201114,330603,fr,marne,1362,7
20201114,330604,fr,haute_marne,356,11
20201114,330605,fr,meurthe_et_moselle,1665,26
20201114,330606,fr,meuse,598,5
20201114,330607,fr,moselle,3110,20
20201114,330608,fr,bas_rhin,3321,28
20201114,330609,fr,haut_rhin,3509,30
20201114,330610,fr,vosges,918,14
20201114,3307,fr,pays_de_la_loire,4047,76
20201114,330701,fr,loire_atlantique,1258,12
20201114,330702,fr,maine_et_loire,1168,17
20201114,330703,fr,mayenne,388,9
20201114,330704,fr,sarthe,756,22
20201114,3308,fr,bretagne,2363,41
20201114,330801,fr,cotes_darmor,364,13
20201114,330802,fr,finistere,361,3
20201114,330803,fr,ille_et_vilaine,965,19
20201114,330804,fr,morbihan,673,6
20201114,3309,fr,nouvelle_aquitaine,4698,67
20201114,330901,fr,charente,117,2
20201114,330902,fr,charente_maritime,311,5
20201114,330903,fr,correze,265,0
20201114,330904,fr,creuse,155,4
20201114,330905,fr,dordogne,183,4
20201114,330906,fr,gironde,1926,17
20201114,330907,fr,landes,203,4
20201114,330908,fr,lot_et_garonne,204,5
20201114,330909,fr,pyrenees_atlantiques,583,7
20201114,330910,fr,deux_sevres,148,7
20201114,330911,fr,vienne,299,12
20201114,330912,fr,haute_vienne,304,0
20201114,3310,fr,occitanie,6845,152
20201114,331001,fr,ariege,92,4
20201114,331002,fr,aude,370,4
20201114,331003,fr,aveyron,288,4
20201114,331004,fr,gard,907,25
20201114,331005,fr,haute_garonne,1847,32
20201114,331006,fr,gers,135,3
20201114,331007,fr,herault,1703,31
20201114,331008,fr,lot,132,0
20201114,331009,fr,lozere,92,8
20201114,331010,fr,hautes_pyrenees,281,22
20201114,331011,fr,pyrenees_orientales,452,3
20201114,331012,fr,tarn,328,9
20201114,331013,fr,tarn_et_garonne,250,6
20201114,3311,fr,auvergne_rhone_alpes,17589,463
20201114,331101,fr,ain,950,44
20201114,331102,fr,allier,552,15
