dateId,areaCode,country,areaName,totalTestResults,totalTestDailyResults,isLeaf
20210320,331006,fr,gers,135028,387,True
20210320,331007,fr,herault,1143329,4382,True
20210320,331008,fr,lot,112321,627,True
20210320,331009,fr,lozere,58260,196,True
20210320,331010,fr,hautes_pyrenees,182058,549,True
20210320,331011,fr,pyrenees_orientales,417991,1553,True
20210320,331012,fr,tarn,312332,842,True
20210320,331013,fr,tarn_et_garonne,208042,1096,True
20210320,3311,fr,auvergne_rhone_alpes,7028027,28794,False
20210320,331101,fr,ain,524335,1985,True
20210320,331102,fr,allier,278597,1036,True
20210320,331103,fr,ardeche,245979,976,True
20210320,331104,fr,cantal,126477,413,True
20210320,331105,fr,drome,411807,1763,True
20210320,331106,fr,isere,1008496,3779,True
20210320,331107,fr,loire,737001,3112,True
20210320,331108,fr,haute_loire,173467,658,True
20210320,331109,fr,puy_de_dome,618325,2685,True
20210320,331110,fr,rhone,1906551,8180,True
20210320,331111,fr,savoie,341067,1395,True
20210320,331112,fr,haute_savoie,655925,2812,True
20210320,3312,fr,provence_alpes_cote_dazur,6115855,20631,False
20210320,331201,fr,alpes_de_haute_provence,500878,3096,True
20210320,331202,fr,hautes_alpes,144076,513,True
20210320,331203,fr,alpes_maritimes,116658,433,True
20210320,331204,fr,bouches_du_rhone,1353564,4966,True
20210320,331205,fr,var,2869540,8237,True
20210320,331206,fr,vaucluse,1153399,4769,True
20210320,3313,fr,corse,390137,1657,False
20210320,331301,fr,corse_du_sud,184170,884,True
20210320,331302,fr,haute_corse,205967,773,True
20210320,3321,fr,guadeloupe,148006,396,True
20210320,3322,fr,martinique,159177,406,True
20210320,3323,fr,guyane,184217,437,True
20210320,3324,fr,reunion,556896,1934,True
20210320,3325,fr,mayotte,116450,213,True
20210320,3332,fr,saint_barthelemy,22667,140,True
20210320,3333,fr,saint_martin,24470,95,True
20210319,3300,fr,france_entiere,59759704,545137,False
20210319,3301,fr,ile_de_france,12027203,129095,False
20210319,330101,fr,paris,2995673,30687,True
20210319,330102,fr,seine_et_marne,1144043,13770,True
20210319,330103,fr,yvelines,1203225,13127,True
20210319,330104,fr,essonne,1074419,10637,True
20210319,330105,fr,hauts_de_seine,1794910,16758,True
20210319,330106,fr,seine_saint_denis,1390905,16244,True
20210319,330107,fr,val_de_marne,1353016,15525,True
20210319,330108,fr,val_doise,1071012,12347,True
20210319,3302,fr,centre_val_de_loire,1887203,16180,False
20210319,330201,fr,cher,200494,1647,True
20210319,330202,fr,eure_et_loir,289073,2752,True
20210319,330203,fr,indre,137160,1114,True
20210319,330204,fr,indre_et_loire,494983,4579,True
20210319,330205,fr,loir_et_cher,203454,2236,True
20210319,330206,fr,loiret,562039,3852,True
20210319,3303,fr,bourgogne_franche_comte,2365135,20313,False
20210319,330301,fr,cote_dor,474253,3236,True
20210319,330302,fr,doubs,469431,5160,True
20210319,330303,fr,jura_fr,225260,2293,True
20210319,330304,fr,nievre,165705,1913,True
20210319,330305,fr,haute_saone,183672,1550,True
20210319,330306,fr,saone_et_loire,448673,2769,True
20210319,330307,fr,yonne,285398,2464,True
20210319,330308,fr,territoire_de_belfort,112743,928,True
20210319,3304,fr,normandie,2529387,23971,False
20210319,330401,fr,calvados,586997,4600,True
20210319,330402,fr,eure,371405,4908,True
20210319,330403,fr,manche,313356,2537,True
20210319,330404,fr,orne,223826,1935,True
20210319,330405,fr,seine_maritime,1033803,9991,True
20210319,3305,fr,hauts_de_france,5515508,54376,False
20210319,330501,fr,aisne,376134,4021,True
20210319,330502,fr,nord,2746605,23536,True
20210319,330503,fr,oise,624891,7555,True
20210319,330504,fr,pas_de_calais,1309414,13833,True
20210319,330505,fr,somme,458464,5431,True
20210319,3306,fr,grand_est,5341727,53913,False
20210319,330601,fr,ardennes,272846,4238,True
20210319,330602,fr,aube,252982,2747,True
20210319,330603,fr,marne,465361,4884,True
20210319,330604,fr,haute_marne,133920,1215,True
20210319,330605,fr,meurthe_et_moselle,801686,8028,True
20210319,330606,fr,meuse,153022,1539,True
20210319,330607,fr,moselle,1101066,13190,True
20210319,330608,fr,bas_rhin,1208026,10475,True
20210319,330609,fr,haut_rhin,647662,4752,True
20210319,330610,fr,vosges,305156,2845,True
20210319,3307,fr,pays_de_la_loire,2864012,25157,False
20210319,330701,fr,loire_atlantique,1058045,8671,True
20210319,330702,fr,maine_et_loire,620769,5466,True
20210319,330703,fr,mayenne,247606,2575,True
20210319,330704,fr,sarthe,439810,3672,True
20210319,3308,fr,bretagne,2226852,20825,False
20210319,330801,fr,cotes_darmor,403541,3956,True
20210319,330802,fr,finistere,574445,4491,True
20210319,330803,fr,ille_et_vilaine,794405,8426,True
20210319,330804,fr,morbihan,454461,3952,True
20210319,3309,fr,nouvelle_aquitaine,4565780,38467,False
20210319,330901,fr,charente,211513,2358,True
20210319,330902,fr,charente_maritime,431162,4833,True
20210319,330903,fr,correze,184795,1636,True
20210319,330904,fr,creuse,94677,706,True
20210319,330905,fr,dordogne,290599,2501,True
20210319,330906,fr,gironde,1307874,10790,True
20210319,330907,fr,landes,307072,1967,True
20210319,330908,fr,lot_et_garonne,222212,1633,True
20210319,330909,fr,pyrenees_atlantiques,613461,3903,True
20210319,330910,fr,deux_sevres,305668,2557,True
20210319,330911,fr,vienne,340400,3300,True
20210319,330912,fr,haute_vienne,256347,2283,True
20210319,3310,fr,occitanie,5257345,44256,False
20210319,331001,fr,ariege,126474,911,True
20210319,331002,fr,aude,326188,2824,True
20210319,331003,fr,aveyron,244144,2227,True
20210319,331004,fr,gard,650599,5674,True
20210319,331005,fr,haute_garonne,1350211,10601,True
20210319,331006,fr,gers,134641,1300,True
20210319,331007,fr,herault,1138947,9589,True
20210319,331008,fr,lot,111694,960,True
20210319,331009,fr,lozere,58064,845,True
20210319,331010,fr,hautes_pyrenees,181509,1817,True
20210319,331011,fr,pyrenees_orientales,416438,2890,True
20210319,331012,fr,tarn,311490,2519,True
20210319,331013,fr,tarn_et_garonne,206946,2099,True
20210319,3311,fr,auvergne_rhone_alpes,6999233,61631,False
20210319,331101,fr,ain,522350,4610,True
20210319,331102,fr,allier,277561,2083,True
20210319,331103,fr,ardeche,245003,1960,True
20210319,331104,fr,cantal,126064,661,True
20210319,331105,fr,drome,410044,3377,True
20210319,331106,fr,isere,1004717,8066,True
20210319,331107,fr,loire,733889,5727,True
20210319,331108,fr,haute_loire,172809,1845,True
20210319,331109,fr,puy_de_dome,615640,5109,True
20210319,331110,fr,rhone,1898371,19625,True
20210319,331111,fr,savoie,339672,2700,True
20210319,331112,fr,haute_savoie,653113,5868,True
20210319,3312,fr,provence_alpes_cote_dazur,6095224,44092,False
20210319,331201,fr,alpes_de_haute_provence,497782,4773,True
20210319,331202,fr,hautes_alpes,143563,1475,True
20210319,331203,fr,alpes_maritimes,116225,866,True
20210319,331204,fr,bouches_du_rhone,1348598,11168,True
20210319,331205,fr,var,2861303,18368,True
20210319,331206,fr,vaucluse,1148630,8606,True
20210319,3313,fr,corse,388480,3279,False
20210319,331301,fr,corse_du_sud,183286,1764,True
20210319,331302,fr,haute_corse,205194,1515,True
20210319,3321,fr,guadeloupe,147610,898,True
20210319,3322,fr,martinique,158771,1250,True
20210319,3323,fr,guyane,183780,671,True
20210319,3324,fr,reunion,554962,3390,True
20210319,3325,fr,mayotte,116237,404,True
20210319,3332,fr,saint_barthelemy,22527,140,True
20210319,3333,fr,saint_martin,24375,180,True
20210318,3300,fr,france_entiere,59214567,483342,False
20210318,3301,fr,ile_de_france,11898108,117523,False
20210318,330101,fr,paris,2964986,27955,True
20210318,330102,fr,seine_et_marne,1130273,12906,True
20210318,330103,fr,yvelines,1190098,11513,True
20210318,330104,fr,essonne,1063782,9761,True
20210318,330105,fr,hauts_de_seine,1778152,15560,True
20210318,330106,fr,seine_saint_denis,1374661,14946,True
20210318,330107,fr,val_de_marne,1337491,12780,True
20210318,330108,fr,val_doise,1058665,12102,True
20210318,3302,fr,centre_val_de_loire,1871023,14885,False
20210318,330201,fr,cher,198847,1504,True
20210318,330202,fr,eure_et_loir,286321,2326,True
20210318,330203,fr,indre,136046,937,True
20210318,330204,fr,indre_et_loire,490404,4565,True
20210318,330205,fr,loir_et_cher,201218,2114,True
20210318,330206,fr,loiret,558187,3439,True
20210318,3303,fr,bourgogne_franche_comte,2344822,17189,False
20210318,330301,fr,cote_dor,471017,2374,True
20210318,330302,fr,doubs,464271,4089,True
20210318,330303,fr,jura_fr,222967,1809,True
20210318,330304,fr,nievre,163792,1760,True
20210318,330305,fr,haute_saone,182122,1430,True
20210318,330306,fr,saone_et_loire,445904,2586,True
20210318,330307,fr,yonne,282934,2211,True
20210318,330308,fr,territoire_de_belfort,111815,930,True
20210318,3304,fr,normandie,2505416,21465,False
20210318,330401,fr,calvados,582397,3858,True
20210318,330402,fr,eure,366497,4401,True
20210318,330403,fr,manche,310819,2011,True
20210318,330404,fr,orne,221891,2188,True
20210318,330405,fr,seine_maritime,1023812,9007,True
20210318,3305,fr,hauts_de_france,5461132,49930,False
20210318,330501,fr,aisne,372113,4116,True
20210318,330502,fr,nord,2723069,22089,True
20210318,330503,fr,oise,617336,7027,True
20210318,330504,fr,pas_de_calais,1295581,11913,True
20210318,330505,fr,somme,453033,4785,True
20210318,3306,fr,grand_est,5287814,46900,False
20210318,330601,fr,ardennes,268608,3885,True
20210318,330602,fr,aube,250235,2560,True
20210318,330603,fr,marne,460477,3936,True
20210318,330604,fr,haute_marne,132705,1070,True
20210318,330605,fr,meurthe_et_moselle,793658,6550,True
20210318,330606,fr,meuse,151483,1105,True
20210318,330607,fr,moselle,1087876,11757,True
20210318,330608,fr,bas_rhin,1197551,8860,True
20210318,330609,fr,haut_rhin,642910,4520,True
20210318,330610,fr,vosges,302311,2657,True
20210318,3307,fr,pays_de_la_loire,2838855,20521,False
20210318,330701,fr,loire_atlantique,1049374,7429,True
20210318,330702,fr,maine_et_loire,615303,4925,True
20210318,330703,fr,mayenne,245031,1526,True
20210318,330704,fr,sarthe,436138,3054,True
20210318,3308,fr,bretagne,2206027,18005,False
20210318,330801,fr,cotes_darmor,399585,3873,True
20210318,330802,fr,finistere,569954,3693,True
20210318,330803,fr,ille_et_vilaine,785979,6772,True
20210318,330804,fr,morbihan,450509,3667,True
20210318,3309,fr,nouvelle_aquitaine,4527313,36023,False
20210318,330901,fr,charente,209155,1780,True
20210318,330902,fr,charente_maritime,426329,4353,True
20210318,330903,fr,correze,183159,1582,True
20210318,330904,fr,creuse,93971,777,True
20210318,330905,fr,dordogne,288098,2249,True
20210318,330906,fr,gironde,1297084,10003,True
20210318,330907,fr,landes,305105,2153,True
20210318,330908,fr,lot_et_garonne,220579,1996,True
20210318,330909,fr,pyrenees_atlantiques,609558,3805,True
20210318,330910,fr,deux_sevres,303111,2703,True
20210318,330911,fr,vienne,337100,2515,True
20210318,330912,fr,haute_vienne,254064,2107,True
20210318,3310,fr,occitanie,5213089,36637,False
20210318,331001,fr,ariege,125563,1154,True
20210318,331002,fr,aude,323364,2606,True
20210318,331003,fr,aveyron,241917,2095,True
20210318,331004,fr,gard,644925,4421,True
20210318,331005,fr,haute_garonne,1339610,9042,True
20210318,331006,fr,gers,133341,776,True
20210318,331007,fr,herault,1129358,6992,True
20210318,331008,fr,lot,110734,699,True
20210318,331009,fr,lozere,57219,461,True
20210318,331010,fr,hautes_pyrenees,179692,1400,True
20210318,331011,fr,pyrenees_orientales,413548,3244,True
20210318,331012,fr,tarn,308971,2161,True
20210318,331013,fr,tarn_et_garonne,204847,1586,True
20210318,3311,fr,auvergne_rhone_alpes,6937602,55400,False
20210318,331101,fr,ain,517740,4311,True
20210318,331102,fr,allier,275478,1749,True
20210318,331103,fr,ardeche,243043,1592,True
20210318,331104,fr,cantal,125403,649,True
20210318,331105,fr,drome,406667,3356,True
20210318,331106,fr,isere,996651,7082,True
20210318,331107,fr,loire,728162,5193,True
20210318,331108,fr,haute_loire,170964,1522,True
20210318,331109,fr,puy_de_dome,610531,4614,True
20210318,331110,fr,rhone,1878746,17045,True
20210318,331111,fr,savoie,336972,2839,True
20210318,331112,fr,haute_savoie,647245,5448,True
20210318,3312,fr,provence_alpes_cote_dazur,6051132,37981,False
20210318,331201,fr,alpes_de_haute_provence,493009,3587,True
20210318,331202,fr,hautes_alpes,142088,1298,True
20210318,331203,fr,alpes_maritimes,115359,895,True
20210318,331204,fr,bouches_du_rhone,1337430,9846,True
20210318,331205,fr,var,2842935,15843,True
20210318,331206,fr,vaucluse,1140024,7186,True
20210318,3313,fr,corse,385201,2623,False
20210318,331301,fr,corse_du_sud,181522,1115,True
20210318,331302,fr,haute_corse,203679,1508,True
20210318,3321,fr,guadeloupe,146712,771,True
20210318,3322,fr,martinique,157521,996,True
20210318,3323,fr,guyane,183109,527,True
20210318,3324,fr,reunion,551572,2570,True
20210318,3325,fr,mayotte,115833,624,True
20210318,3332,fr,saint_barthelemy,22387,177,True
20210318,3333,fr,saint_martin,24195,148,True
20210317,3300,fr,france_entiere,58731225,404630,False
20210317,3301,fr,ile_de_france,11780585,103800,False
20210317,330101,fr,paris,2937031,23873,True
20210317,330102,fr,seine_et_marne,1117367,11009,True
20210317,330103,fr,yvelines,1178585,10584,True
20210317,330104,fr,essonne,1054021,9446,True
20210317,330105,fr,hauts_de_seine,1762592,13726,True
20210317,330106,fr,seine_saint_denis,1359715,14127,True
20210317,330107,fr,val_de_marne,1324711,11337,True
20210317,330108,fr,val_doise,1046563,9698,True
20210317,3302,fr,centre_val_de_loire,1856138,12032,False
20210317,330201,fr,cher,197343,1234,True
20210317,330202,fr,eure_et_loir,283995,2271,True
20210317,330203,fr,indre,135109,702,True
20210317,330204,fr,indre_et_loire,485839,3189,True
20210317,330205,fr,loir_et_cher,199104,1816,True
20210317,330206,fr,loiret,554748,2820,True
20210317,3303,fr,bourgogne_franche_comte,2327633,12997,False
20210317,330301,fr,cote_dor,468643,2113,True
20210317,330302,fr,doubs,460182,2924,True
20210317,330303,fr,jura_fr,221158,1424,True
20210317,330304,fr,nievre,162032,1009,True
20210317,330305,fr,haute_saone,180692,1214,True
20210317,330306,fr,saone_et_loire,443318,2055,True
20210317,330307,fr,yonne,280723,1697,True
20210317,330308,fr,territoire_de_belfort,110885,561,True
20210317,3304,fr,normandie,2483951,17500,False
20210317,330401,fr,calvados,578539,3790,True
20210317,330402,fr,eure,362096,3180,True
20210317,330403,fr,manche,308808,1698,True
20210317,330404,fr,orne,219703,1551,True
20210317,330405,fr,seine_maritime,1014805,7281,True
20210317,3305,fr,hauts_de_france,5411202,40720,False
20210317,330501,fr,aisne,367997,2675,True
20210317,330502,fr,nord,2700980,18507,True
20210317,330503,fr,oise,610309,5641,True
20210317,330504,fr,pas_de_calais,1283668,10279,True
20210317,330505,fr,somme,448248,3618,True
20210317,3306,fr,grand_est,5240914,35368,False
20210317,330601,fr,ardennes,264723,1405,True
20210317,330602,fr,aube,247675,2097,True
20210317,330603,fr,marne,456541,2636,True
20210317,330604,fr,haute_marne,131635,762,True
20210317,330605,fr,meurthe_et_moselle,787108,4768,True
20210317,330606,fr,meuse,150378,1164,True
20210317,330607,fr,moselle,1076119,10269,True
20210317,330608,fr,bas_rhin,1188691,7116,True
20210317,330609,fr,haut_rhin,638390,3670,True
20210317,330610,fr,vosges,299654,1481,True
20210317,3307,fr,pays_de_la_loire,2818334,18157,False
20210317,330701,fr,loire_atlantique,1041945,6421,True
20210317,330702,fr,maine_et_loire,610378,4278,True
20210317,330703,fr,mayenne,243505,1330,True
20210317,330704,fr,sarthe,433084,2600,True
20210317,3308,fr,bretagne,2188022,15234,False
20210317,330801,fr,cotes_darmor,395712,3156,True
20210317,330802,fr,finistere,566261,3628,True
20210317,330803,fr,ille_et_vilaine,779207,5549,True
20210317,330804,fr,morbihan,446842,2901,True
20210317,3309,fr,nouvelle_aquitaine,4491290,28620,False
20210317,330901,fr,charente,207375,1632,True
20210317,330902,fr,charente_maritime,421976,3490,True
20210317,330903,fr,correze,181577,1217,True
20210317,330904,fr,creuse,93194,667,True
20210317,330905,fr,dordogne,285849,1745,True
20210317,330906,fr,gironde,1287081,8674,True
20210317,330907,fr,landes,302952,1424,True
20210317,330908,fr,lot_et_garonne,218583,1361,True
20210317,330909,fr,pyrenees_atlantiques,605753,2537,True
20210317,330910,fr,deux_sevres,300408,1953,True
20210317,330911,fr,vienne,334585,2442,True
20210317,330912,fr,haute_vienne,251957,1478,True
20210317,3310,fr,occitanie,5176452,32429,False
20210317,331001,fr,ariege,124409,809,True
20210317,331002,fr,aude,320758,2253,True
20210317,331003,fr,aveyron,239822,1241,True
20210317,331004,fr,gard,640504,4013,True
20210317,331005,fr,haute_garonne,1330568,8109,True
20210317,331006,fr,gers,132565,811,True
20210317,331007,fr,herault,1122366,7056,True
20210317,331008,fr,lot,110035,669,True
20210317,331009,fr,lozere,56758,464,True
20210317,331010,fr,hautes_pyrenees,178292,1032,True
20210317,331011,fr,pyrenees_orientales,410304,2460,True
20210317,331012,fr,tarn,306810,1702,True
20210317,331013,fr,tarn_et_garonne,203261,1810,True
20210317,3311,fr,auvergne_rhone_alpes,6882202,42579,False
20210317,331101,fr,ain,513429,3319,True
20210317,331102,fr,allier,273729,1302,True
20210317,331103,fr,ardeche,241451,1196,True
20210317,331104,fr,cantal,124754,610,True
20210317,331105,fr,drome,403311,2370,True
20210317,331106,fr,isere,989569,5922,True
20210317,331107,fr,loire,722969,4174,True
20210317,331108,fr,haute_loire,169442,776,True
20210317,331109,fr,puy_de_dome,605917,3707,True
20210317,331110,fr,rhone,1861701,12586,True
20210317,331111,fr,savoie,334133,2011,True
20210317,331112,fr,haute_savoie,641797,4606,True
20210317,3312,fr,provence_alpes_cote_dazur,6013151,34372,False
20210317,331201,fr,alpes_de_haute_provence,489422,3528,True
20210317,331202,fr,hautes_alpes,140790,916,True
20210317,331203,fr,alpes_maritimes,114464,712,True
20210317,331204,fr,bouches_du_rhone,1327584,7958,True
20210317,331205,fr,var,2827092,14853,True
20210317,331206,fr,vaucluse,1132838,7087,True
20210317,3313,fr,corse,382578,2828,False
20210317,331301,fr,corse_du_sud,180407,1345,True
20210317,331302,fr,haute_corse,202171,1483,True
20210317,3321,fr,guadeloupe,145941,679,True
20210317,3322,fr,martinique,156525,878,True
20210317,3323,fr,guyane,182582,549,True
20210317,3324,fr,reunion,549002,2901,True
20210317,3325,fr,mayotte,115209,654,True
20210317,3332,fr,saint_barthelemy,22210,170,True
20210317,3333,fr,saint_martin,24047,154,True
20210316,3300,fr,france_entiere,58326595,448929,False
20210316,3301,fr,ile_de_france,11676785,104535,False
20210316,330101,fr,paris,2913158,23165,True
20210316,330102,fr,seine_et_marne,1106358,11012,True
20210316,330103,fr,yvelines,1168001,10884,True
20210316,330104,fr,essonne,1044575,9700,True
20210316,330105,fr,hauts_de_seine,1748866,13181,True
20210316,330106,fr,seine_saint_denis,1345588,13782,True
20210316,330107,fr,val_de_marne,1313374,11705,True
20210316,330108,fr,val_doise,1036865,11106,True
20210316,3302,fr,centre_val_de_loire,1844106,12787,False
20210316,330201,fr,cher,196109,1418,True
20210316,330202,fr,eure_et_loir,281724,2270,True
20210316,330203,fr,indre,134407,869,True
20210316,330204,fr,indre_et_loire,482650,3518,True
20210316,330205,fr,loir_et_cher,197288,1659,True
20210316,330206,fr,loiret,551928,3053,True
20210316,3303,fr,bourgogne_franche_comte,2314636,16020,False
20210316,330301,fr,cote_dor,466530,2443,True
20210316,330302,fr,doubs,457258,3820,True
20210316,330303,fr,jura_fr,219734,1489,True
20210316,330304,fr,nievre,161023,1543,True
20210316,330305,fr,haute_saone,179478,1214,True
20210316,330306,fr,saone_et_loire,441263,2851,True
20210316,330307,fr,yonne,279026,1920,True
20210316,330308,fr,territoire_de_belfort,110324,740,True
20210316,3304,fr,normandie,2466451,18982,False
20210316,330401,fr,calvados,574749,3633,True
20210316,330402,fr,eure,358916,3454,True
20210316,330403,fr,manche,307110,2081,True
20210316,330404,fr,orne,218152,1446,True
20210316,330405,fr,seine_maritime,1007524,8368,True
20210316,3305,fr,hauts_de_france,5370482,47840,False
20210316,330501,fr,aisne,365322,3633,True
20210316,330502,fr,nord,2682473,21186,True
20210316,330503,fr,oise,604668,5987,True
20210316,330504,fr,pas_de_calais,1273389,12155,True
20210316,330505,fr,somme,444630,4879,True
20210316,3306,fr,grand_est,5205546,43567,False
20210316,330601,fr,ardennes,263318,3600,True
20210316,330602,fr,aube,245578,2437,True
20210316,330603,fr,marne,453905,3163,True
20210316,330604,fr,haute_marne,130873,858,True
20210316,330605,fr,meurthe_et_moselle,782340,6582,True
20210316,330606,fr,meuse,149214,1280,True
20210316,330607,fr,moselle,1065850,11253,True
20210316,330608,fr,bas_rhin,1181575,8082,True
20210316,330609,fr,haut_rhin,634720,3823,True
20210316,330610,fr,vosges,298173,2489,True
20210316,3307,fr,pays_de_la_loire,2800177,18362,False
20210316,330701,fr,loire_atlantique,1035524,6679,True
20210316,330702,fr,maine_et_loire,606100,4157,True
20210316,330703,fr,mayenne,242175,1143,True
20210316,330704,fr,sarthe,430484,3086,True
20210316,3308,fr,bretagne,2172788,16168,False
20210316,330801,fr,cotes_darmor,392556,3022,True
20210316,330802,fr,finistere,562633,3755,True
20210316,330803,fr,ille_et_vilaine,773658,6235,True
20210316,330804,fr,morbihan,443941,3156,True
20210316,3309,fr,nouvelle_aquitaine,4462670,34760,False
20210316,330901,fr,charente,205743,2092,True
20210316,330902,fr,charente_maritime,418486,3771,True
20210316,330903,fr,correze,180360,1370,True
20210316,330904,fr,creuse,92527,439,True
20210316,330905,fr,dordogne,284104,2343,True
20210316,330906,fr,gironde,1278407,9279,True
20210316,330907,fr,landes,301528,2561,True
20210316,330908,fr,lot_et_garonne,217222,1838,True
20210316,330909,fr,pyrenees_atlantiques,603216,3233,True
20210316,330910,fr,deux_sevres,298455,2258,True
20210316,330911,fr,vienne,332143,3285,True
20210316,330912,fr,haute_vienne,250479,2291,True
20210316,3310,fr,occitanie,5144023,35237,False
20210316,331001,fr,ariege,123600,923,True
20210316,331002,fr,aude,318505,2651,True
20210316,331003,fr,aveyron,238581,1594,True
20210316,331004,fr,gard,636491,4448,True
20210316,331005,fr,haute_garonne,1322459,8307,True
20210316,331006,fr,gers,131754,782,True
20210316,331007,fr,herault,1115310,7094,True
20210316,331008,fr,lot,109366,758,True
20210316,331009,fr,lozere,56294,404,True
20210316,331010,fr,hautes_pyrenees,177260,1405,True
20210316,331011,fr,pyrenees_orientales,407844,3159,True
20210316,331012,fr,tarn,305108,1999,True
20210316,331013,fr,tarn_et_garonne,201451,1713,True
20210316,3311,fr,auvergne_rhone_alpes,6839623,49430,False
20210316,331101,fr,ain,510110,4171,True
20210316,331102,fr,allier,272427,2076,True
20210316,331103,fr,ardeche,240255,1667,True
20210316,331104,fr,cantal,124144,820,True
20210316,331105,fr,drome,400941,2758,True
20210316,331106,fr,isere,983647,6356,True
20210316,331107,fr,loire,718795,4722,True
20210316,331108,fr,haute_loire,168666,879,True
20210316,331109,fr,puy_de_dome,602210,4027,True
20210316,331110,fr,rhone,1849115,14388,True
20210316,331111,fr,savoie,332122,2428,True
20210316,331112,fr,haute_savoie,637191,5138,True
20210316,3312,fr,provence_alpes_cote_dazur,5978779,39725,False
20210316,331201,fr,alpes_de_haute_provence,485894,3297,True
20210316,331202,fr,hautes_alpes,139874,1037,True
20210316,331203,fr,alpes_maritimes,113752,614,True
20210316,331204,fr,bouches_du_rhone,1319626,10408,True
20210316,331205,fr,var,2812239,16757,True
20210316,331206,fr,vaucluse,1125751,8146,True
20210316,3313,fr,corse,379750,3081,False
20210316,331301,fr,corse_du_sud,179062,1343,True
20210316,331302,fr,haute_corse,200688,1738,True
20210316,3321,fr,guadeloupe,145262,820,True
20210316,3322,fr,martinique,155647,971,True
20210316,3323,fr,guyane,182033,535,True
20210316,3324,fr,reunion,546101,2973,True
20210316,3325,fr,mayotte,114555,700,True
20210316,3332,fr,saint_barthelemy,22040,149,True
20210316,3333,fr,saint_martin,23893,150,True
20210315,3300,fr,france_entiere,57877666,495130,False
20210315,3301,fr,ile_de_france,11572250,111486,False
20210315,330101,fr,paris,2889993,23276,True
20210315,330102,fr,seine_et_marne,1095346,11650,True
20210315,330103,fr,yvelines,1157117,11025,True
20210315,330104,fr,essonne,1034875,10365,True
20210315,330105,fr,hauts_de_seine,1735685,15303,True
20210315,330106,fr,seine_saint_denis,1331806,14723,True
20210315,330107,fr,val_de_marne,1301669,13355,True
20210315,330108,fr,val_doise,1025759,11789,True
20210315,3302,fr,centre_val_de_loire,1831319,13299,False
20210315,330201,fr,cher,194691,1256,True
20210315,330202,fr,eure_et_loir,279454,2698,True
20210315,330203,fr,indre,133538,777,True
20210315,330204,fr,indre_et_loire,479132,3783,True
20210315,330205,fr,loir_et_cher,195629,1837,True
20210315,330206,fr,loiret,548875,2948,True
20210315,3303,fr,bourgogne_franche_comte,2298616,18039,False
20210315,330301,fr,cote_dor,464087,2846,True
20210315,330302,fr,doubs,453438,4199,True
20210315,330303,fr,jura_fr,218245,1739,True
20210315,330304,fr,nievre,159480,1516,True
20210315,330305,fr,haute_saone,178264,1521,True
20210315,330306,fr,saone_et_loire,438412,2857,True
20210315,330307,fr,yonne,277106,2341,True
20210315,330308,fr,territoire_de_belfort,109584,1020,True
20210315,3304,fr,normandie,2447469,21908,False
20210315,330401,fr,calvados,571116,4161,True
20210315,330402,fr,eure,355462,4042,True
20210315,330403,fr,manche,305029,2770,True
20210315,330404,fr,orne,216706,2017,True
20210315,330405,fr,seine_maritime,999156,8918,True
20210315,3305,fr,hauts_de_france,5322642,52086,False
20210315,330501,fr,aisne,361689,3745,True
20210315,330502,fr,nord,2661287,24009,True
20210315,330503,fr,oise,598681,6042,True
20210315,330504,fr,pas_de_calais,1261234,13538,True
20210315,330505,fr,somme,439751,4752,True
20210315,3306,fr,grand_est,5161979,49677,False
20210315,330601,fr,ardennes,259718,4247,True
20210315,330602,fr,aube,243141,2249,True
20210315,330603,fr,marne,450742,3824,True
20210315,330604,fr,haute_marne,130015,980,True
20210315,330605,fr,meurthe_et_moselle,775758,8004,True
20210315,330606,fr,meuse,147934,1459,True
20210315,330607,fr,moselle,1054597,13726,True
20210315,330608,fr,bas_rhin,1173493,8729,True
20210315,330609,fr,haut_rhin,630897,4183,True
20210315,330610,fr,vosges,295684,2276,True
20210315,3307,fr,pays_de_la_loire,2781815,21515,False
20210315,330701,fr,loire_atlantique,1028845,7183,True
20210315,330702,fr,maine_et_loire,601943,5529,True
20210315,330703,fr,mayenne,241032,1677,True
20210315,330704,fr,sarthe,427398,3288,True
20210315,3308,fr,bretagne,2156620,17793,False
20210315,330801,fr,cotes_darmor,389534,3499,True
20210315,330802,fr,finistere,558878,4255,True
20210315,330803,fr,ille_et_vilaine,767423,6364,True
20210315,330804,fr,morbihan,440785,3675,True
20210315,3309,fr,nouvelle_aquitaine,4427910,37159,False
20210315,330901,fr,charente,203651,2311,True
20210315,330902,fr,charente_maritime,414715,4080,True
20210315,330903,fr,correze,178990,1582,True
20210315,330904,fr,creuse,92088,540,True
20210315,330905,fr,dordogne,281761,2572,True
20210315,330906,fr,gironde,1269128,10601,True
20210315,330907,fr,landes,298967,2285,True
20210315,330908,fr,lot_et_garonne,215384,1784,True
20210315,330909,fr,pyrenees_atlantiques,599983,3516,True
20210315,330910,fr,deux_sevres,296197,2336,True
20210315,330911,fr,vienne,328858,3438,True
20210315,330912,fr,haute_vienne,248188,2114,True
20210315,3310,fr,occitanie,5108786,38548,False
20210315,331001,fr,ariege,122677,979,True
20210315,331002,fr,aude,315854,2740,True
20210315,331003,fr,aveyron,236987,1713,True
20210315,331004,fr,gard,632043,5192,True
20210315,331005,fr,haute_garonne,1314152,9234,True
