dateid,areaID,deaths
20210327,kr,377
20210327,lj,875
20210327,mb,844
20210327,ms,437
20210327,ng,260
20210327,nm,309
20210327,po,99
20210327,sg,200
20210327,si,4332
20210327,za,104
20210326,ce,490
20210326,kk,174
20210326,kp,161
20210326,kr,376
20210326,lj,875
20210326,mb,844
20210326,ms,435
20210326,ng,260
20210326,nm,309
20210326,po,99
20210326,sg,199
20210326,si,4327
20210326,za,104
20210325,ce,487
20210325,kk,174
20210325,kp,161
20210325,kr,376
20210325,lj,875
20210325,mb,843
20210325,ms,434
20210325,ng,260
20210325,nm,309
20210325,po,99
20210325,sg,198
20210325,si,4321
20210325,za,104
20210324,ce,487
20210324,kk,174
20210324,kp,160
20210324,kr,376
20210324,lj,875
20210324,mb,839
20210324,ms,434
20210324,ng,259
20210324,nm,309
20210324,po,99
20210324,sg,197
20210324,si,4313
20210324,za,103
20210323,ce,487
20210323,kk,174
20210323,kp,160
20210323,kr,375
20210323,lj,874
20210323,mb,838
20210323,ms,433
20210323,ng,258
20210323,nm,309
20210323,po,99
20210323,sg,197
20210323,si,4308
20210323,za,103
20210322,ce,487
20210322,kk,174
20210322,kp,160
20210322,kr,375
20210322,lj,874
20210322,mb,836
20210322,ms,432
20210322,ng,256
20210322,nm,308
20210322,po,98
20210322,sg,196
20210322,si,4298
20210322,za,101
20210321,ce,487
20210321,kk,174
20210321,kp,160
20210321,kr,374
20210321,lj,873
20210321,mb,833
20210321,ms,431
20210321,ng,255
20210321,nm,308
20210321,po,98
20210321,sg,195
20210321,si,4290
20210321,za,101
20210320,ce,486
20210320,kk,174
20210320,kp,160
20210320,kr,374
20210320,lj,871
20210320,mb,832
20210320,ms,430
20210320,ng,254
20210320,nm,308
20210320,po,97
20210320,sg,195
20210320,si,4283
20210320,za,101
20210319,ce,486
20210319,kk,174
20210319,kp,160
20210319,kr,374
20210319,lj,871
20210319,mb,829
20210319,ms,429
20210319,ng,254
20210319,nm,308
20210319,po,96
20210319,sg,195
20210319,si,4278
20210319,za,101
20210318,ce,485
20210318,kk,174
20210318,kp,160
20210318,kr,374
20210318,lj,869
20210318,mb,823
20210318,ms,429
20210318,ng,254
20210318,nm,308
20210318,po,96
20210318,sg,195
20210318,si,4269
20210318,za,101
20210317,ce,484
20210317,kk,174
20210317,kp,160
20210317,kr,374
20210317,lj,869
20210317,mb,817
20210317,ms,429
20210317,ng,253
20210317,nm,308
20210317,po,96
20210317,sg,194
20210317,si,4259
20210317,za,100
20210316,ce,484
20210316,kk,174
20210316,kp,160
20210316,kr,373
20210316,lj,869
20210316,mb,816
20210316,ms,428
20210316,ng,253
20210316,nm,308
20210316,po,96
20210316,sg,194
20210316,si,4256
20210316,za,100
20210315,ce,482
20210315,kk,174
20210315,kp,159
20210315,kr,373
20210315,lj,868
20210315,mb,815
20210315,ms,428
20210315,ng,253
20210315,nm,308
20210315,po,96
20210315,sg,192
20210315,si,4249
20210315,za,100
20210314,ce,479
20210314,kk,174
20210314,kp,159
20210314,kr,373
20210314,lj,867
20210314,mb,815
20210314,ms,428
20210314,ng,253
20210314,nm,308
20210314,po,96
20210314,sg,192
20210314,si,4245
20210314,za,100
20210313,ce,479
20210313,kk,174
20210313,kp,158
20210313,kr,373
20210313,lj,867
20210313,mb,815
20210313,ms,428
20210313,ng,253
20210313,nm,308
20210313,po,95
20210313,sg,192
20210313,si,4242
20210313,za,99
20210312,ce,479
20210312,kk,173
20210312,kp,157
20210312,kr,372
20210312,lj,867
20210312,mb,814
20210312,ms,428
20210312,ng,253
20210312,nm,308
20210312,po,95
20210312,sg,192
20210312,si,4238
20210312,za,99
20210311,ce,477
20210311,kk,173
20210311,kp,157
20210311,kr,372
20210311,lj,866
20210311,mb,813
20210311,ms,428
20210311,ng,253
20210311,nm,307
20210311,po,95
20210311,sg,192
20210311,si,4233
20210311,za,99
20210310,ce,476
20210310,kk,173
20210310,kp,157
20210310,kr,371
20210310,lj,866
20210310,mb,813
20210310,ms,426
20210310,ng,252
20210310,nm,307
20210310,po,95
20210310,sg,191
20210310,si,4226
20210310,za,98
20210309,ce,475
20210309,kk,173
20210309,kp,157
20210309,kr,370
20210309,lj,864
20210309,mb,809
20210309,ms,426
20210309,ng,251
20210309,nm,307
20210309,po,95
20210309,sg,189
20210309,si,4215
20210309,za,98
20210308,ce,473
20210308,kk,173
20210308,kp,157
20210308,kr,370
20210308,lj,864
20210308,mb,807
20210308,ms,425
20210308,ng,250
20210308,nm,307
20210308,po,95
20210308,sg,188
20210308,si,4208
20210308,za,98
20210307,ce,472
20210307,kk,173
20210307,kp,157
20210307,kr,369
20210307,lj,864
20210307,mb,805
20210307,ms,425
20210307,ng,248
20210307,nm,307
20210307,po,94
20210307,sg,188
20210307,si,4201
20210307,za,98
20210306,ce,472
20210306,kk,173
20210306,kp,157
20210306,kr,369
20210306,lj,864
20210306,mb,804
20210306,ms,423
20210306,ng,248
20210306,nm,307
20210306,po,94
20210306,sg,188
20210306,si,4198
20210306,za,98
20210305,ce,472
20210305,kk,173
20210305,kp,157
20210305,kr,369
20210305,lj,864
20210305,mb,803
20210305,ms,422
20210305,ng,247
20210305,nm,307
20210305,po,93
20210305,sg,188
20210305,si,4194
20210305,za,98
20210304,ce,470
20210304,kk,173
20210304,kp,157
20210304,kr,369
20210304,lj,864
20210304,mb,803
20210304,ms,422
20210304,ng,247
20210304,nm,307
20210304,po,93
20210304,sg,188
20210304,si,4192
20210304,za,98
20210303,ce,470
20210303,kk,173
20210303,kp,157
20210303,kr,369
20210303,lj,862
20210303,mb,803
20210303,ms,419
20210303,ng,245
20210303,nm,307
20210303,po,93
20210303,sg,188
20210303,si,4185
20210303,za,98
20210302,ce,468
20210302,kk,173
20210302,kp,157
20210302,kr,368
20210302,lj,862
20210302,mb,799
20210302,ms,418
20210302,ng,244
20210302,nm,307
20210302,po,93
20210302,sg,188
20210302,si,4176
20210302,za,98
20210301,ce,467
20210301,kk,173
20210301,kp,156
20210301,kr,368
20210301,lj,862
20210301,mb,799
20210301,ms,415
20210301,ng,244
20210301,nm,307
20210301,po,92
20210301,sg,188
20210301,si,4169
20210301,za,97
20210228,ce,467
20210228,kk,173
20210228,kp,155
20210228,kr,367
20210228,lj,862
20210228,mb,797
20210228,ms,415
20210228,ng,242
20210228,nm,307
20210228,po,92
20210228,sg,188
20210228,si,4163
20210228,za,97
20210227,ce,467
20210227,kk,173
20210227,kp,155
20210227,kr,364
20210227,lj,861
20210227,mb,793
20210227,ms,414
20210227,ng,241
20210227,nm,307
20210227,po,92
20210227,sg,187
20210227,si,4152
20210227,za,97
20210226,ce,464
20210226,kk,173
20210226,kp,155
20210226,kr,364
20210226,lj,861
20210226,mb,789
20210226,ms,412
20210226,ng,240
20210226,nm,307
20210226,po,92
20210226,sg,187
20210226,si,4142
20210226,za,97
20210225,ce,463
20210225,kk,172
20210225,kp,155
20210225,kr,363
20210225,lj,859
20210225,mb,787
20210225,ms,411
20210225,ng,240
20210225,nm,307
20210225,po,91
20210225,sg,186
20210225,si,4132
20210225,za,97
20210224,ce,461
20210224,kk,172
20210224,kp,155
20210224,kr,362
20210224,lj,858
20210224,mb,783
20210224,ms,410
20210224,ng,239
20210224,nm,307
20210224,po,91
20210224,sg,186
20210224,si,4120
20210224,za,95
20210223,ce,461
20210223,kk,172
20210223,kp,154
20210223,kr,362
20210223,lj,855
20210223,mb,782
20210223,ms,409
20210223,ng,238
20210223,nm,307
20210223,po,91
20210223,sg,186
20210223,si,4113
20210223,za,95
20210222,ce,460
20210222,kk,172
20210222,kp,154
20210222,kr,362
20210222,lj,852
20210222,mb,780
20210222,ms,408
20210222,ng,237
20210222,nm,307
20210222,po,91
20210222,sg,185
20210222,si,4104
20210222,za,95
20210221,ce,458
20210221,kk,172
20210221,kp,154
20210221,kr,361
20210221,lj,850
20210221,mb,779
20210221,ms,408
20210221,ng,237
20210221,nm,307
20210221,po,91
20210221,sg,185
20210221,si,4098
20210221,za,95
20210220,ce,458
20210220,kk,172
20210220,kp,154
20210220,kr,361
20210220,lj,849
20210220,mb,777
20210220,ms,407
20210220,ng,236
20210220,nm,307
20210220,po,91
20210220,sg,185
20210220,si,4093
20210220,za,95
20210219,ce,458
20210219,kk,172
20210219,kp,153
20210219,kr,361
20210219,lj,849
20210219,mb,776
20210219,ms,405
20210219,ng,236
20210219,nm,307
20210219,po,91
20210219,sg,185
20210219,si,4089
20210219,za,95
20210218,ce,457
20210218,kk,171
20210218,kp,153
20210218,kr,359
20210218,lj,848
20210218,mb,774
20210218,ms,405
20210218,ng,236
20210218,nm,307
20210218,po,91
20210218,sg,185
20210218,si,4082
20210218,za,95
20210217,ce,457
20210217,kk,171
20210217,kp,152
20210217,kr,359
20210217,lj,848
20210217,mb,771
20210217,ms,404
20210217,ng,236
20210217,nm,307
20210217,po,91
20210217,sg,185
20210217,si,4077
20210217,za,95
20210216,ce,457
20210216,kk,170
20210216,kp,152
20210216,kr,357
20210216,lj,846
20210216,mb,770
20210216,ms,404
20210216,ng,235
20210216,nm,307
20210216,po,91
20210216,sg,185
20210216,si,4069
20210216,za,94
20210215,ce,456
20210215,kk,170
20210215,kp,152
20210215,kr,355
20210215,lj,846
20210215,mb,770
20210215,ms,403
20210215,ng,235
20210215,nm,307
20210215,po,91
20210215,sg,183
20210215,si,4063
20210215,za,94
20210214,ce,454
20210214,kk,170
20210214,kp,152
20210214,kr,353
20210214,lj,846
20210214,mb,770
20210214,ms,402
20210214,ng,235
20210214,nm,307
20210214,po,91
20210214,sg,182
20210214,si,4057
20210214,za,94
20210213,ce,454
20210213,kk,170
20210213,kp,150
20210213,kr,353
20210213,lj,846
20210213,mb,768
20210213,ms,399
20210213,ng,235
20210213,nm,307
20210213,po,90
20210213,sg,182
20210213,si,4047
20210213,za,92
20210212,ce,454
20210212,kk,170
20210212,kp,150
20210212,kr,352
20210212,lj,843
20210212,mb,767
20210212,ms,397
20210212,ng,235
20210212,nm,306
20210212,po,90
20210212,sg,182
20210212,si,4039
20210212,za,92
20210211,ce,453
20210211,kk,169
20210211,kp,150
20210211,kr,351
20210211,lj,840
20210211,mb,764
20210211,ms,394
20210211,ng,234
20210211,nm,305
20210211,po,90
20210211,sg,181
20210211,si,4024
20210211,za,92
20210210,ce,452
20210210,kk,169
20210210,kp,149
20210210,kr,350
20210210,lj,839
20210210,mb,759
20210210,ms,391
20210210,ng,233
20210210,nm,304
20210210,po,90
20210210,sg,180
20210210,si,4008
20210210,za,91
20210209,ce,451
20210209,kk,169
20210209,kp,149
20210209,kr,349
20210209,lj,836
20210209,mb,756
20210209,ms,389
20210209,ng,233
20210209,nm,304
20210209,po,90
20210209,sg,180
20210209,si,3998
20210209,za,91
20210208,ce,450
20210208,kk,169
20210208,kp,147
20210208,kr,347
20210208,lj,833
20210208,mb,755
20210208,ms,388
20210208,ng,232
20210208,nm,303
20210208,po,90
20210208,sg,180
20210208,si,3986
20210208,za,91
20210207,ce,447
20210207,kk,167
20210207,kp,147
20210207,kr,345
20210207,lj,831
20210207,mb,754
20210207,ms,386
20210207,ng,231
20210207,nm,300
20210207,po,89
20210207,sg,180
20210207,si,3968
20210207,za,90
20210206,ce,447
20210206,kk,166
20210206,kp,147
20210206,kr,344
20210206,lj,829
20210206,mb,750
20210206,ms,386
20210206,ng,231
20210206,nm,300
20210206,po,89
20210206,sg,180
20210206,si,3960
20210206,za,90
20210205,ce,443
20210205,kk,165
20210205,kp,143
20210205,kr,344
20210205,lj,828
20210205,mb,747
20210205,ms,383
20210205,ng,231
20210205,nm,300
20210205,po,89
20210205,sg,180
20210205,si,3943
20210205,za,89
20210204,ce,440
20210204,kk,164
20210204,kp,143
20210204,kr,343
20210204,lj,828
