dateID,documentOrd,srcLink
20200612,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2820152:1591977149/aggiornamento%20casi%20-%20e%20ricoveri%2012.6%20ore%2017.00.pdf?mobile_stay=1
20200612,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2819895:1591965492/aggiornamento%20casi%20-%20e%20ricoveri%2012.06%20ore%208.00.pdf?mobile_stay=1
20200611,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2819282:1591896577/Aggiornamento%20casi%20-%20e%20ricoveri%2011.06%20ore%2017.00%20(1).pdf?mobile_stay=1
20200611,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2818698:1591873851/Aggiornamento%20casi%20-%20e%20ricoveri%2011.06%20ore%208.00%20(1).pdf?mobile_stay=1
20200610,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2818064:1591810260/Aggiornamento%20casi%20-%20e%20ricoveri%2010.06%20ore17.00..pdf?mobile_stay=1
20200610,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2817734:1591790741/Aggiornamento%20casi%20-%20e%20ricoveri%2010.06%20ore%2017.00%20(1).pdf?mobile_stay=1
20200609,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2816887:1591719958/Aggiornamento%20casi%20-%20e%20ricoveri%2009.06%20ore%2017.00.pdf?mobile_stay=1
20200609,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2816668:1591709544/aggiornamento%20casi%20-%20e%20ricoverati%2009.06%20ore%208.00.pdf?mobile_stay=1
20200608,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2815797:1591633337/Aggiornamento%20casi%20-%20e%20ricoveri%2008.06%20ore%2017.00%20(1).pdf?mobile_stay=1
20200608,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2815514:1591619370/Aggiornamento%20casi%20-%20e%20ricoveri%2008.06%20ore%208.00.pdf.pdf?mobile_stay=1
20200607,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2814838:1591548393/aggiornamento%20casi%20-%20e%20ricoverati%2007.06%20ore%2017.00%20(1).pdf?mobile_stay=1
20200607,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2814656:1591536305/aggiornamento%20casi%20-%20ricoverati%2007.06%20ore%208.00.pdf?mobile_stay=1
20200606,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2813852:1591442330/aggiornamento%20casi%20-%2006.06%20ore%208.00.pdf?mobile_stay=1
20200605,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2813150:1591368460/Aggiornamento%20casi%20-%20e%20ricoveri%2005.06%20ore%208.00.pdf?mobile_stay=1
20200604,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2811736:1591274905/Aggiornamento%20casi%20-%20e%20ricoveri%2004.06%20ore%208.00.pdf?mobile_stay=1
20200603,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2810604:1591184599/Aggiornamento%20casi%20-%20e%20ricoveri%2003.06%20ore%208.00.pdf?mobile_stay=1
20200602,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2809425:1591094942/aggiornamento%20casi%20-%20ricoverati%2002.06%20ore%208.00.pdf?mobile_stay=1
20200601,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2808463:1591012876/Aggiornamento%20casi%20-%20e%20ricoveri%2001.06%20ore%208.00.pdf.pdf?mobile_stay=1
20200531,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2807584:1590925481/Aggiornamento%20casi%20-%20e%20ricoveri%2031.05%20ore%208.00.pdf?mobile_stay=1
20200530,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2806915:1590843838/Aggiornamento%20casi%20-%20e%20ricoveri%2030.05%20ore%208.00.pdf?mobile_stay=1
20200529,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2805706:1590751803/Aggiornamento%20casi%20-%20e%20ricoveri%2029.05%20ore%208.00.pdf?mobile_stay=1
20200528,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2804434:1590664604/Aggiornamento%20casi%20-%20e%20ricoveri%2028.05%20ore%208.00.pdf?mobile_stay=1
20200527,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2802997:1590578685/aggiornamento%20casi%20-%20e%20ricoveri%2027%2005%202020%20ore%208.00.pdf?mobile_stay=1
20200526,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2801624:1590491068/Aggiornamento%20casi%20-%20e%20ricoveri%2026.05%20ore%208.00.pdf?mobile_stay=1
20200525,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2800449:1590405034/Aggiornamento%20casi%20-%20e%20ricoveri%2025.05%20ore%208.00%20(1).pdf?mobile_stay=1
20200524,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2799636:1590320710/Aggiornamento%20casi%20-%20e%20ricoveri%2024.05%20ore%208.00.pdf?mobile_stay=1
20200523,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2798750:1590234823/Aggiornamento%20casi%20-%20e%20ricoveri%2023.05%20ore%208.00.pdf?mobile_stay=1
20200522,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2797454:1590144544/Aggiornamento%20casi%20-%20e%20ricoveri%2022.05%20ore%208.00.pdf
20200521,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2796246:1590060169/aggiornamento%20casi%20-%20e%20ricoveri%2021.05%20ore%208.00.pdf?mobile_stay=1
20200520,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2795174:1589974411/aggiornamento%20casi%20-%20e%20ricoveri%2020.05%20ore%208.00.pdf?mobile_stay=1
20200519,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2793987:1589887169/Aggiornamento%20casi%20-%20e%20ricoveri%2019.05%20ore%208.00.pdf?mobile_stay=1
20200518,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2792640:1589800918/Aggiornamento%20casi%20-%20e%20ricoveri%2018.05%20ore%208.00.pdf?mobile_stay=1
20200517,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2791608:1589715600/Aggiornamento%20casi%20-%20e%20ricoveri%2017.05%20ore%208.00.pdf?mobile_stay=1
20200516,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2791226:1589628370/Aggiornamento%20casi%20-%20e%20ricoveri%2016.05%20ore%208.00.pdf?mobile_stay=1
20200515,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2791064:1589541743/Aggiornamento%20casi%20-%20e%20ricoveri%2015.05%20ore%208.00.pdf?mobile_stay=1
20200514,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2790687:1589454673/Oggi.pdf?mobile_stay=1
20200513,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2789644:1589368121/aggiornamento%20casi%20-%20%20e%20ricoveri%2013.05%20ore%208.00.pdf?mobile_stay=1
20200512,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2788616:1589288576/aggiornamento%20casi%20-%20%20e%20ricoveri%2012.05%20ore%208.00.pdf?mobile_stay=1
20200511,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2787385:1589196035/aggiornamento%20casi%20-%20%20e%20ricoveri%2011.05%20ore%208.00.pdf?mobile_stay=1
20200510,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2786428:1589112699/aggiornamento%20casi%20-%20%20e%20ricoveri%2010.05%20ore%208.00.pdf?mobile_stay=1
20200509,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2785501:1589021962/aggiornamento%20casi%209.5%20ore%208.00%20VERSIONE%203.pdf?mobile_stay=1
20200508,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2784292:1588935839/aggiornamento%20casi%20-%208.5%20con%20spiegazione%20negativizzati.pdf?mobile_stay=1
20200507,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2783141:1588853145/aggiornamento%20casi%20-%20%20e%20ricoveri%2007.05%20ore%208.00.pdf?mobile_stay=1
20200506,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2781872:1588762347/aggiornamento%20casi%20-%20%20e%20ricoveri%2006.05%20ore%208.00.pdf?mobile_stay=1
20200505,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2780680:1588677512/aggiornamento%20casi%20-%20%20e%20ricoveri%2005.05%20ore%208.00.pdf?mobile_stay=1
20200504,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2779280:1588591176/aggiornamento%20casi%20-%20%20e%20ricoveri%2004.05%20ore%208.00.pdf?mobile_stay=1
20200503,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2778203:1588504763/aggiornamento%20casi%20-%20%20e%20ricoveri%2003.05%20ore%2010.00.pdf?mobile_stay=1
20200502,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2777471:1588418965/aggiornamento%20casi%20-%20%20e%20ricoveri%2002.05%20BIS%20ore%2011.00.pdf?mobile_stay=1
20200501,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2776858:1588335510/aggiornamento%20casi%20-%20%20e%20ricoveri%2001.05%20ore%208.00%20(1).pdf?mobile-stay=1
20200430,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2775623:1588243614/aggiornamento%20casi%20-%20%20e%20ricoveri%2030.04%20ore%208.00.pdf?mobile_stay=1
20200429,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2774993:1588178363/aggiornamento%20casi%20-%20%20e%20ricoveri%2029.04%20ore%2017.00%202.pdf?mobile_stay=1
20200429,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2774507:1588162432/aggiornamento%20casi%20-%20%20e%20ricoveri%2029.04%20ore%208.00%20(1).pdf?mobile_stay=1
20200428,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2773135:1588072948/aggiornamento%20casi%20-%20%20e%20ricoveri%2028.04%20ore%208.00.pdf?mobile_stay=1
20200427,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2771724:1587986485/aggiornamento%20casi%20-%20%20e%20ricoveri%2027.04%20ore%208.00.pdf?mobile_stay=1
20200426,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2770848:1587908322/aggiornamento%20casi%20-%20%20e%20ricoveri%2026.04%20ore%208.00%20(1)%20(1).pdf?mobile_stay=1
20200425,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2770043:1587814224/aggiornamento%20casi%20-%20%20e%20ricoveri%2025.04%20ore%208.00%20con%20variazione%20al%2024.4%20ore%208.00.pdf?mobile_stay=1
20200424,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2769067:1587727933/aggiornamento%20casi%20-%20%20e%20ricoveri%2024.04%20ore%208.00.pdf
20200423,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2767927:1587639817/aggiornamento%20casi%20-%20%20e%20ricoveri%2023.04%20ore%208.00.pdf?mobile_stay=1
20200422,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2766797:1587553412/aggiornamento%20casi%20-%20%20e%20ricoveri%2022.04%20ore%208.00.pdf?mobile_stay=1
20200421,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2765496:1587467083/aggiornamento%20casi%20-%20%20e%20ricoveri%2021.04%20ore%208.00.pdf?mobile_stay=1
20200420,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2764381:1587381014/aggiornamento%20casi%20-%20%20e%20ricoveri%2020.04%20ore%208.00.pdf
20200419,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2763545:1587381211/aggiornamento%20casi%20-%20%20e%20ricoveri%2019.04%20ore%208.00%20(1).pdf
20200418,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2762740:1587208406/aggiornamento%20casi%20-%20%20e%20ricoveri%2018.04%20ore%208.00.pdf
