dateID,sigla_provincia,totale_casi
20210116,RN,17679
20210116,MS,7991
20210116,LU,13262
20210116,PT,10827
20210116,FI,35483
20210116,LI,9541
20210116,PI,17487
20210116,AR,11449
20210116,SI,5624
20210116,GR,4328
20210116,PO,10899
20210116,PG,23588
20210116,TR,7252
20210116,PU,11616
20210116,AN,14064
20210116,MC,10625
20210116,AP,5713
20210116,FM,5832
20210116,VT,10124
20210116,RI,6077
20210116,RM,134617
20210116,LT,17896
20210116,FR,15880
20210116,AQ,11704
20210116,TE,10307
20210116,PE,7974
20210116,CH,8546
20210116,CB,5004
20210116,IS,2428
20210116,CE,36981
20210116,BN,5133
20210116,NA,125111
20210116,AV,9310
20210116,SA,29165
20210116,FG,23351
20210116,BA,41466
20210116,TA,14017
20210116,BR,7939
20210116,LE,8702
20210116,BT,12371
20210116,PZ,8253
20210116,MT,3815
20210116,CS,8296
20210116,CZ,4220
20210116,RC,10895
20210116,KR,2480
20210116,VV,2472
20210116,TP,8314
20210116,PA,32115
20210116,ME,15175
20210116,AG,4766
20210116,CL,5300
20210116,EN,3851
20210116,CT,34392
20210116,RG,7580
20210116,SR,7797
20210116,SS,11528
20210116,NU,7163
20210116,CA,8143
20210116,OR,2849
20210116,SU,5889
20210115,TO,110467
20210115,VC,8011
20210115,NO,16584
20210115,CN,29255
20210115,AT,10873
20210115,AL,18620
20210115,BI,7243
20210115,VB,7367
20210115,AO,7329
20210115,VA,55302
20210115,CO,36599
20210115,SO,9393
20210115,MI,182051
20210115,BG,29563
20210115,BS,47183
20210115,PV,26831
20210115,CR,15397
20210115,MN,18762
20210115,LC,14332
20210115,LO,11298
20210115,MB,50155
20210115,BZ,32715
20210115,TN,24752
20210115,VR,57438
20210115,VI,48763
20210115,BL,16387
20210115,TV,58223
20210115,VE,46583
20210115,PD,53929
20210115,RO,9063
20210115,UD,26113
20210115,GO,7372
20210115,TS,12295
20210115,PN,12982
20210115,IM,7060
20210115,SV,8827
20210115,GE,37069
20210115,SP,8972
20210115,PC,16597
20210115,PR,13903
20210115,RE,26949
20210115,MO,34815
20210115,BO,44531
20210115,FE,11079
20210115,RA,15095
20210115,FC,15110
20210115,RN,17505
20210115,MS,7964
20210115,LU,13211
20210115,PT,10798
20210115,FI,35362
20210115,LI,9483
20210115,PI,17447
20210115,AR,11396
20210115,SI,5595
20210115,GR,4324
20210115,PO,10875
20210115,PG,23400
20210115,TR,7209
20210115,PU,11484
20210115,AN,13927
20210115,MC,10538
20210115,AP,5676
20210115,FM,5774
20210115,VT,9893
20210115,RI,6009
20210115,RM,134399
20210115,LT,17333
20210115,FR,15695
20210115,AQ,11684
20210115,TE,10258
20210115,PE,7934
20210115,CH,8465
20210115,CB,4913
20210115,IS,2418
20210115,CE,36826
20210115,BN,5110
20210115,NA,124521
20210115,AV,9279
20210115,SA,28992
20210115,FG,23134
20210115,BA,41060
20210115,TA,13778
20210115,BR,7863
20210115,LE,8623
20210115,BT,12271
20210115,PZ,8180
20210115,MT,3802
20210115,CS,8239
20210115,CZ,4163
20210115,RC,10735
20210115,KR,2466
20210115,VV,2465
20210115,TP,8125
20210115,PA,31692
20210115,ME,14741
20210115,AG,4690
20210115,CL,5180
20210115,EN,3787
20210115,CT,33949
20210115,RG,7529
20210115,SR,7643
20210115,SS,11351
20210115,NU,7152
20210115,CA,8021
20210115,OR,2838
20210115,SU,5842
20210114,TO,110006
20210114,VC,7982
20210114,NO,16522
20210114,CN,29137
20210114,AT,10818
20210114,AL,18529
20210114,BI,7207
20210114,VB,7363
20210114,AO,7309
20210114,VA,55032
20210114,CO,36401
20210114,SO,9340
20210114,MI,181533
20210114,BG,29477
20210114,BS,46857
20210114,PV,26657
20210114,CR,15325
20210114,MN,18566
20210114,LC,14269
20210114,LO,11229
20210114,MB,50018
20210114,BZ,32186
20210114,TN,24390
20210114,VR,57033
20210114,VI,48673
20210114,BL,16458
20210114,TV,58002
20210114,VE,46465
20210114,PD,53653
20210114,RO,8996
20210114,UD,25699
20210114,GO,7303
20210114,TS,12158
20210114,PN,12693
20210114,IM,7023
20210114,SV,8749
20210114,GE,36973
20210114,SP,8939
20210114,PC,16456
20210114,PR,13824
20210114,RE,26762
20210114,MO,34400
20210114,BO,44235
20210114,FE,10956
20210114,RA,15012
20210114,FC,14967
20210114,RN,17201
20210114,MS,7938
20210114,LU,13170
20210114,PT,10773
20210114,FI,35240
20210114,LI,9434
20210114,PI,17389
20210114,AR,11354
20210114,SI,5551
20210114,GR,4317
20210114,PO,10843
20210114,PG,23217
20210114,TR,7170
20210114,PU,11373
20210114,AN,13752
20210114,MC,10406
20210114,AP,5638
20210114,FM,5682
20210114,VT,9851
20210114,RI,5970
20210114,RM,133199
20210114,LT,17320
20210114,FR,15604
20210114,AQ,11634
20210114,TE,10215
20210114,PE,7808
20210114,CH,8431
20210114,CB,4892
20210114,IS,2400
20210114,CE,36645
20210114,BN,5098
20210114,NA,123861
20210114,AV,9261
20210114,SA,28747
20210114,FG,22842
20210114,BA,40607
20210114,TA,13500
20210114,BR,7811
20210114,LE,8536
20210114,BT,12141
20210114,PZ,8110
20210114,MT,3796
20210114,CS,8122
20210114,CZ,4123
20210114,RC,10584
20210114,KR,2425
20210114,VV,2409
20210114,TP,7813
20210114,PA,31182
20210114,ME,14414
20210114,AG,4652
20210114,CL,5093
20210114,EN,3786
20210114,CT,33493
20210114,RG,7500
20210114,SR,7458
20210114,SS,11270
20210114,NU,7099
20210114,CA,7963
20210114,OR,2826
20210114,SU,5786
20210113,TO,109568
20210113,VC,7965
20210113,NO,16402
20210113,CN,29009
20210113,AT,10763
20210113,AL,18479
20210113,BI,7186
20210113,VB,7338
20210113,AO,7293
20210113,VA,54717
20210113,CO,36188
20210113,SO,9243
20210113,MI,180895
20210113,BG,29368
20210113,BS,46492
20210113,PV,26425
20210113,CR,15253
20210113,MN,18354
20210113,LC,14174
20210113,LO,11184
20210113,MB,49894
20210113,BZ,32012
20210113,TN,24118
20210113,VR,56705
20210113,VI,48411
20210113,BL,16351
20210113,TV,57603
20210113,VE,46057
20210113,PD,53190
20210113,RO,8926
20210113,UD,25369
20210113,GO,7204
20210113,TS,12042
20210113,PN,12443
20210113,IM,6964
20210113,SV,8682
20210113,GE,36853
20210113,SP,8899
20210113,PC,16348
20210113,PR,13743
20210113,RE,26536
20210113,MO,34085
20210113,BO,43926
20210113,FE,10846
20210113,RA,14887
20210113,FC,14861
20210113,RN,17077
20210113,MS,7922
20210113,LU,13144
20210113,PT,10729
20210113,FI,35103
20210113,LI,9379
20210113,PI,17361
20210113,AR,11319
20210113,SI,5500
20210113,GR,4310
20210113,PO,10818
20210113,PG,23048
20210113,TR,7137
20210113,PU,11222
20210113,AN,13571
20210113,MC,10350
20210113,AP,5606
20210113,FM,5616
20210113,VT,9843
20210113,RI,5941
20210113,RM,131491
20210113,LT,17307
20210113,FR,15555
20210113,AQ,11582
20210113,TE,10152
20210113,PE,7752
20210113,CH,8366
20210113,CB,4817
20210113,IS,2368
20210113,CE,36450
20210113,BN,5022
20210113,NA,123068
20210113,AV,9213
20210113,SA,28498
20210113,FG,22562
20210113,BA,40162
20210113,TA,13050
20210113,BR,7724
20210113,LE,8398
20210113,BT,12013
20210113,PZ,8041
20210113,MT,3775
20210113,CS,8029
20210113,CZ,4062
20210113,RC,10503
20210113,KR,2425
20210113,VV,2358
20210113,TP,7650
20210113,PA,30703
20210113,ME,14192
20210113,AG,4568
20210113,CL,4995
20210113,EN,3759
20210113,CT,32912
20210113,RG,7475
20210113,SR,7270
20210113,SS,11211
20210113,NU,7022
20210113,CA,7921
20210113,OR,2784
20210113,SU,5731
20210112,TO,109068
20210112,VC,7900
20210112,NO,16335
20210112,CN,28894
20210112,AT,10718
20210112,AL,18379
20210112,BI,7136
20210112,VB,7283
20210112,AO,7274
20210112,VA,54499
20210112,CO,36067
20210112,SO,9203
20210112,MI,180351
20210112,BG,29250
20210112,BS,46127
20210112,PV,26219
20210112,CR,15174
20210112,MN,18152
20210112,LC,14085
20210112,LO,11124
20210112,MB,49765
20210112,BZ,31743
20210112,TN,23943
20210112,VR,56429
20210112,VI,48128
20210112,BL,16273
20210112,TV,57121
20210112,VE,45738
20210112,PD,52838
20210112,RO,8831
20210112,UD,25119
20210112,GO,7150
20210112,TS,11935
20210112,PN,12318
20210112,IM,6911
20210112,SV,8594
20210112,GE,36714
20210112,SP,8810
20210112,PC,16267
20210112,PR,13701
20210112,RE,26366
20210112,MO,34003
20210112,BO,43709
20210112,FE,10699
20210112,RA,14742
20210112,FC,14748
20210112,RN,16909
20210112,MS,7902
20210112,LU,13100
20210112,PT,10718
20210112,FI,34993
20210112,LI,9315
20210112,PI,17319
20210112,AR,11242
20210112,SI,5433
20210112,GR,4306
20210112,PO,10750
20210112,PG,22792
20210112,TR,7099
20210112,PU,11141
20210112,AN,13355
20210112,MC,10229
20210112,AP,5589
20210112,FM,5589
20210112,VT,9804
20210112,RI,5831
20210112,RM,130393
20210112,LT,17259
20210112,FR,15327
20210112,AQ,11526
20210112,TE,10104
20210112,PE,7692
20210112,CH,8224
20210112,CB,4741
20210112,IS,2347
20210112,CE,36295
20210112,BN,5006
20210112,NA,122489
20210112,AV,9178
20210112,SA,28250
20210112,FG,22444
20210112,BA,39727
20210112,TA,12940
20210112,BR,7632
20210112,LE,8294
20210112,BT,11796
20210112,PZ,7980
20210112,MT,3766
20210112,CS,7945
20210112,CZ,3968
20210112,RC,10426
20210112,KR,2409
20210112,VV,2346
20210112,TP,7526
20210112,PA,30258
20210112,ME,13812
20210112,AG,4489
20210112,CL,4924
20210112,EN,3697
20210112,CT,32355
20210112,RG,7442
20210112,SR,7052
20210112,SS,11170
20210112,NU,6970
20210112,CA,7870
20210112,OR,2774
20210112,SU,5652
20210111,TO,108648
20210111,VC,7870
20210111,NO,16288
20210111,CN,28669
20210111,AT,10653
20210111,AL,18334
20210111,BI,7116
20210111,VB,7246
20210111,AO,7264
20210111,VA,54355
20210111,CO,36013
20210111,SO,9151
20210111,MI,179981
20210111,BG,29224
20210111,BS,45992
20210111,PV,26124
20210111,CR,15167
20210111,MN,17998
20210111,LC,14048
20210111,LO,11085
20210111,MB,49717
20210111,BZ,31644
20210111,TN,23709
20210111,VR,56023
20210111,VI,47858
20210111,BL,16196
20210111,TV,56785
20210111,VE,45182
20210111,PD,52483
20210111,RO,8749
20210111,UD,24867
20210111,GO,7046
20210111,TS,11870
20210111,PN,12110
20210111,IM,6836
20210111,SV,8519
20210111,GE,36630
20210111,SP,8773
20210111,PC,16140
20210111,PR,13660
20210111,RE,26130
20210111,MO,33799
20210111,BO,43349
20210111,FE,10573
20210111,RA,14666
20210111,FC,14598
20210111,RN,16688
20210111,MS,7893
20210111,LU,13080
20210111,PT,10703
20210111,FI,34917
20210111,LI,9303
20210111,PI,17298
20210111,AR,11209
20210111,SI,5341
20210111,GR,4300
20210111,PO,10731
20210111,PG,22624
20210111,TR,7066
20210111,PU,10967
20210111,AN,13236
20210111,MC,10160
20210111,AP,5520
20210111,FM,5552
20210111,VT,9618
20210111,RI,5764
20210111,RM,130269
20210111,LT,16505
20210111,FR,15092
20210111,AQ,11499
20210111,TE,10061
20210111,PE,7635
20210111,CH,8196
20210111,CB,4719
20210111,IS,2345
20210111,CE,36228
20210111,BN,4974
20210111,NA,121930
20210111,AV,9175
20210111,SA,28010
20210111,FG,22145
20210111,BA,39329
20210111,TA,12708
20210111,BR,7536
20210111,LE,8212
20210111,BT,11645
20210111,PZ,7841
20210111,MT,3749
20210111,CS,7906
20210111,CZ,3938
20210111,RC,10258
20210111,KR,2407
20210111,VV,2336
20210111,TP,7295
20210111,PA,29676
20210111,ME,13481
20210111,AG,4437
20210111,CL,4801
20210111,EN,3651
20210111,CT,31869
20210111,RG,7401
20210111,SR,7031
20210111,SS,11069
20210111,NU,6912
20210111,CA,7733
20210111,OR,2746
20210111,SU,5565
20210110,TO,108285
20210110,VC,7861
20210110,NO,16270
20210110,CN,28612
20210110,AT,10613
20210110,AL,18274
20210110,BI,7101
20210110,VB,7198
20210110,AO,7237
20210110,VA,54174
20210110,CO,35878
20210110,SO,9145
20210110,MI,179547
20210110,BG,29149
20210110,BS,45703
20210110,PV,26095
20210110,CR,15121
20210110,MN,17933
20210110,LC,14005
20210110,LO,11065
20210110,MB,49643
20210110,BZ,31519
20210110,TN,23640
20210110,VR,55839
20210110,VI,47739
20210110,BL,16166
20210110,TV,56296
20210110,VE,44860
20210110,PD,51969
20210110,RO,8703
20210110,UD,24670
20210110,GO,7007
20210110,TS,11827
20210110,PN,12034
20210110,IM,6833
20210110,SV,8448
20210110,GE,36506
20210110,SP,8762
20210110,PC,16097
20210110,PR,13526
20210110,RE,25959
20210110,MO,33340
20210110,BO,42904
20210110,FE,10425
20210110,RA,14538
20210110,FC,14382
20210110,RN,16514
20210110,MS,7861
20210110,LU,13038
20210110,PT,10686
20210110,FI,34831
20210110,LI,9224
20210110,PI,17240
20210110,AR,11177
20210110,SI,5334
20210110,GR,4298
20210110,PO,10707
20210110,PG,22579
20210110,TR,7062
20210110,PU,10825
20210110,AN,13162
20210110,MC,10136
20210110,AP,5500
20210110,FM,5479
20210110,VT,9543
20210110,RI,5664
20210110,RM,129296
20210110,LT,16470
20210110,FR,15030
20210110,AQ,11486
20210110,TE,10036
20210110,PE,7605
20210110,CH,8145
20210110,CB,4697
20210110,IS,2342
20210110,CE,36122
20210110,BN,4945
20210110,NA,121135
20210110,AV,9145
20210110,SA,27798
20210110,FG,21999
20210110,BA,39101
20210110,TA,12690
20210110,BR,7497
20210110,LE,8128
20210110,BT,11539
20210110,PZ,7793
20210110,MT,3718
20210110,CS,7898
20210110,CZ,3929
20210110,RC,10116
20210110,KR,2361
20210110,VV,2271
20210110,TP,7282
20210110,PA,29225
20210110,ME,13235
20210110,AG,4402
20210110,CL,4726
20210110,EN,3616
20210110,CT,31400
20210110,RG,7370
20210110,SR,6799
20210110,SS,11000
20210110,NU,6877
20210110,CA,7645
20210110,OR,2722
20210110,SU,5550
20210109,TO,107985
20210109,VC,7821
20210109,NO,16130
20210109,CN,28472
20210109,AT,10579
20210109,AL,18179
20210109,BI,7089
20210109,VB,7163
20210109,AO,7218
20210109,VA,53633
20210109,CO,35455
20210109,SO,9067
20210109,MI,178953
20210109,BG,28954
20210109,BS,45181
20210109,PV,25889
20210109,CR,15029
20210109,MN,17743
20210109,LC,13889
20210109,LO,11023
20210109,MB,49429
20210109,BZ,31257
20210109,TN,23295
20210109,VR,55450
20210109,VI,47300
20210109,BL,16054
20210109,TV,55953
20210109,VE,44405
20210109,PD,51664
20210109,RO,8605
20210109,UD,24331
20210109,GO,6946
20210109,TS,11742
20210109,PN,11886
20210109,IM,6781
20210109,SV,8312
20210109,GE,36386
20210109,SP,8698
20210109,PC,15954
20210109,PR,13454
20210109,RE,25658
20210109,MO,32949
20210109,BO,42394
20210109,FE,10266
20210109,RA,14373
20210109,FC,14197
20210109,RN,16270
20210109,MS,7845
20210109,LU,13000
20210109,PT,10648
20210109,FI,34671
20210109,LI,9185
20210109,PI,17195
20210109,AR,11093
20210109,SI,5319
20210109,GR,4292
20210109,PO,10676
20210109,PG,22376
20210109,TR,7014
20210109,PU,10645
20210109,AN,12967
20210109,MC,9960
20210109,AP,5462
20210109,FM,5404
20210109,VT,9520
20210109,RI,5605
20210109,RM,127638
20210109,LT,16469
20210109,FR,15025
20210109,AQ,11419
20210109,TE,9994
20210109,PE,7526
20210109,CH,8018
20210109,CB,4620
20210109,IS,2307
20210109,CE,35973
20210109,BN,4910
20210109,NA,120399
20210109,AV,9102
20210109,SA,27577
20210109,FG,21849
20210109,BA,38598
20210109,TA,12580
20210109,BR,7397
20210109,LE,7989
20210109,BT,11389
20210109,PZ,7692
20210109,MT,3714
20210109,CS,7715
20210109,CZ,3889
20210109,RC,10009
20210109,KR,2355
20210109,VV,2198
20210109,TP,7152
20210109,PA,28776
20210109,ME,12948
20210109,AG,4367
20210109,CL,4647
20210109,EN,3588
20210109,CT,30940
20210109,RG,7306
20210109,SR,6598
20210109,SS,10911
20210109,NU,6843
20210109,CA,7551
20210109,OR,2682
20210109,SU,5506
20210108,TO,107243
20210108,VC,7771
20210108,NO,16040
20210108,CN,28273
20210108,AT,10399
20210108,AL,18068
20210108,BI,7044
20210108,VB,7062
20210108,AO,7196
20210108,VA,53546
20210108,CO,35228
20210108,SO,8997
20210108,MI,178312
20210108,BG,28892
20210108,BS,44768
20210108,PV,25706
20210108,CR,14890
20210108,MN,17499
20210108,LC,13776
20210108,LO,10950
20210108,MB,49234
20210108,BZ,30877
20210108,TN,23153
20210108,VR,54750
20210108,VI,46847
20210108,BL,15867
20210108,TV,55434
20210108,VE,43900
20210108,PD,51126
20210108,RO,8459
20210108,UD,23833
20210108,GO,6811
20210108,TS,11602
20210108,PN,11661
20210108,IM,6716
20210108,SV,8143
20210108,GE,36180
20210108,SP,8622
20210108,PC,15817
20210108,PR,13350
20210108,RE,25376
20210108,MO,32762
20210108,BO,41995
20210108,FE,10113
20210108,RA,14204
20210108,FC,13985
20210108,RN,16145
20210108,MS,7810
20210108,LU,12938
20210108,PT,10632
20210108,FI,34555
20210108,LI,9116
20210108,PI,17145
20210108,AR,11023
20210108,SI,5263
20210108,GR,4276
20210108,PO,10637
20210108,PG,22146
20210108,TR,6957
20210108,PU,10441
20210108,AN,12755
20210108,MC,9847
20210108,AP,5443
20210108,FM,5301
20210108,VT,9465
20210108,RI,5558
20210108,RM,126457
20210108,LT,16465
20210108,FR,14782
20210108,AQ,11357
20210108,TE,9890
20210108,PE,7451
20210108,CH,7875
20210108,CB,4583
20210108,IS,2306
20210108,CE,35812
20210108,BN,4893
20210108,NA,119624
20210108,AV,9056
20210108,SA,27344
20210108,FG,21601
20210108,BA,38104
20210108,TA,12308
20210108,BR,7270
20210108,LE,7808
20210108,BT,11228
20210108,PZ,7567
20210108,MT,3697
20210108,CS,7638
20210108,CZ,3783
20210108,RC,9872
20210108,KR,2307
20210108,VV,2143
20210108,TP,6898
20210108,PA,28459
20210108,ME,12665
20210108,AG,4210
20210108,CL,4555
20210108,EN,3528
20210108,CT,30502
20210108,RG,7265
20210108,SR,6401
20210108,SS,10840
20210108,NU,6737
20210108,CA,7502
20210108,OR,2658
20210108,SU,5451
20210107,TO,106822
20210107,VC,7733
20210107,NO,15990
20210107,CN,28138
20210107,AT,10324
20210107,AL,18008
20210107,BI,7004
20210107,VB,7046
20210107,AO,7173
20210107,VA,53402
20210107,CO,35080
20210107,SO,8874
20210107,MI,177747
20210107,BG,28827
20210107,BS,44392
20210107,PV,25576
20210107,CR,14872
20210107,MN,17341
20210107,LC,13747
20210107,LO,10900
20210107,MB,49128
20210107,BZ,30714
20210107,TN,23073
20210107,VR,54199
20210107,VI,46221
20210107,BL,15748
20210107,TV,54922
20210107,VE,43289
20210107,PD,50274
20210107,RO,8360
20210107,UD,23618
20210107,GO,6723
20210107,TS,11468
20210107,PN,11470
20210107,IM,6675
20210107,SV,8029
20210107,GE,36010
20210107,SP,8577
20210107,PC,15678
20210107,PR,13308
20210107,RE,25186
20210107,MO,32387
20210107,BO,41494
20210107,FE,9957
20210107,RA,14039
20210107,FC,13770
20210107,RN,15915
20210107,MS,7803
20210107,LU,12914
20210107,PT,10615
20210107,FI,34445
20210107,LI,9016
20210107,PI,17091
20210107,AR,10967
20210107,SI,5239
20210107,GR,4260
20210107,PO,10593
20210107,PG,21968
20210107,TR,6923
20210107,PU,10329
20210107,AN,12652
20210107,MC,9680
20210107,AP,5383
20210107,FM,5224
20210107,VT,9370
20210107,RI,5493
20210107,RM,125677
20210107,LT,15971
20210107,FR,14628
20210107,AQ,11346
20210107,TE,9846
20210107,PE,7370
20210107,CH,7848
20210107,CB,4519
20210107,IS,2294
20210107,CE,35658
20210107,BN,4880
20210107,NA,119057
20210107,AV,9051
20210107,SA,27130
20210107,FG,21263
20210107,BA,37704
20210107,TA,12040
20210107,BR,7148
20210107,LE,7688
20210107,BT,11130
20210107,PZ,7453
20210107,MT,3661
20210107,CS,7553
20210107,CZ,3680
20210107,RC,9769
20210107,KR,2286
20210107,VV,2100
20210107,TP,6672
20210107,PA,27987
20210107,ME,12304
20210107,AG,4147
20210107,CL,4474
20210107,EN,3525
20210107,CT,30101
20210107,RG,7214
20210107,SR,6217
20210107,SS,10819
20210107,NU,6640
20210107,CA,7430
20210107,OR,2638
20210107,SU,5418
20210106,TO,106452
20210106,VC,7703
20210106,NO,15900
20210106,CN,27958
20210106,AT,10289
20210106,AL,17853
20210106,BI,6964
20210106,VB,6948
20210106,AO,7140
20210106,VA,52836
20210106,CO,34792
20210106,SO,8857
20210106,MI,176994
20210106,BG,28706
20210106,BS,43937
20210106,PV,25473
20210106,CR,14805
20210106,MN,17216
20210106,LC,13669
20210106,LO,10881
20210106,MB,48969
20210106,BZ,30451
20210106,TN,22903
20210106,VR,53425
20210106,VI,45959
20210106,BL,15591
20210106,TV,53941
20210106,VE,42578
20210106,PD,49777
20210106,RO,8199
20210106,UD,23169
20210106,GO,6545
20210106,TS,11305
20210106,PN,11199
20210106,IM,6622
20210106,SV,7968
20210106,GE,36017
20210106,SP,8494
20210106,PC,15580
20210106,PR,13174
20210106,RE,24868
20210106,MO,31980
20210106,BO,40996
20210106,FE,9839
20210106,RA,13804
20210106,FC,13574
20210106,RN,15717
20210106,MS,7786
20210106,LU,12848
20210106,PT,10568
20210106,FI,34266
20210106,LI,8930
20210106,PI,17020
20210106,AR,10881
20210106,SI,5173
20210106,GR,4255
20210106,PO,10549
20210106,PG,21907
20210106,TR,6922
20210106,PU,10305
20210106,AN,12487
20210106,MC,9599
20210106,AP,5357
20210106,FM,5205
20210106,VT,9354
20210106,RI,5425
20210106,RM,124064
20210106,LT,15954
20210106,FR,14570
20210106,AQ,11284
20210106,TE,9814
20210106,PE,7357
20210106,CH,7727
20210106,CB,4467
20210106,IS,2278
20210106,CE,35517
20210106,BN,4851
20210106,NA,118503
20210106,AV,9017
20210106,SA,26829
20210106,FG,21126
20210106,BA,37534
20210106,TA,11911
20210106,BR,7053
20210106,LE,7607
20210106,BT,11080
20210106,PZ,7401
20210106,MT,3651
20210106,CS,7503
20210106,CZ,3621
20210106,RC,9634
20210106,KR,2254
20210106,VV,2015
20210106,TP,6667
20210106,PA,27513
20210106,ME,11942
20210106,AG,4138
20210106,CL,4385
20210106,EN,3504
20210106,CT,29688
20210106,RG,7174
20210106,SR,6195
20210106,SS,10739
20210106,NU,6565
20210106,CA,7353
20210106,OR,2593
20210106,SU,5355
20210105,TO,105872
20210105,VC,7668
20210105,NO,15860
20210105,CN,27803
20210105,AT,10159
20210105,AL,17758
20210105,BI,6934
20210105,VB,6858
20210105,AO,7114
20210105,VA,52741
20210105,CO,34633
20210105,SO,8780
20210105,MI,176267
20210105,BG,28570
20210105,BS,43256
20210105,PV,25182
20210105,CR,14690
20210105,MN,16942
20210105,LC,13581
20210105,LO,10792
20210105,MB,48794
20210105,BZ,30131
20210105,TN,22700
20210105,VR,52769
20210105,VI,45364
20210105,BL,15325
20210105,TV,52991
20210105,VE,42074
20210105,PD,49293
20210105,RO,8059
20210105,UD,22940
20210105,GO,6446
20210105,TS,11141
20210105,PN,11093
20210105,IM,6584
20210105,SV,7881
20210105,GE,35824
20210105,SP,8458
20210105,PC,15434
20210105,PR,13089
20210105,RE,24577
20210105,MO,31780
20210105,BO,40714
20210105,FE,9725
20210105,RA,13651
20210105,FC,13408
20210105,RN,15597
20210105,MS,7771
20210105,LU,12801
20210105,PT,10555
20210105,FI,34120
20210105,LI,8886
20210105,PI,16970
20210105,AR,10840
20210105,SI,5144
20210105,GR,4246
20210105,PO,10532
20210105,PG,21642
20210105,TR,6848
20210105,PU,10085
20210105,AN,12318
20210105,MC,9463
20210105,AP,5328
20210105,FM,5057
20210105,VT,9267
20210105,RI,5371
20210105,RM,122622
20210105,LT,15595
20210105,FR,14521
20210105,AQ,11211
20210105,TE,9742
20210105,PE,7310
20210105,CH,7562
20210105,CB,4442
20210105,IS,2276
20210105,CE,35309
20210105,BN,4813
20210105,NA,117831
20210105,AV,9035
20210105,SA,26530
20210105,FG,20938
20210105,BA,36936
20210105,TA,11618
20210105,BR,6904
20210105,LE,7449
20210105,BT,10890
20210105,PZ,7231
20210105,MT,3612
20210105,CS,7365
20210105,CZ,3551
20210105,RC,9482
20210105,KR,2254
20210105,VV,1977
20210105,TP,6585
20210105,PA,27028
20210105,ME,11735
20210105,AG,4065
20210105,CL,4294
20210105,EN,3453
20210105,CT,29239
20210105,RG,7113
20210105,SR,6002
20210105,SS,10656
20210105,NU,6439
20210105,CA,7293
20210105,OR,2578
20210105,SU,5304
20210104,TO,105342
20210104,VC,7617
20210104,NO,15740
20210104,CN,27605
20210104,AT,10084
20210104,AL,17676
20210104,BI,6903
20210104,VB,6840
20210104,AO,7092
20210104,VA,52437
20210104,CO,34512
20210104,SO,8710
20210104,MI,176013
20210104,BG,28548
20210104,BS,43156
20210104,PV,25084
20210104,CR,14675
20210104,MN,16780
20210104,LC,13533
20210104,LO,10744
20210104,MB,48731
20210104,BZ,29983
20210104,TN,22472
20210104,VR,52023
20210104,VI,44925
20210104,BL,15233
20210104,TV,52836
20210104,VE,41422
20210104,PD,48355
20210104,RO,7941
20210104,UD,22681
20210104,GO,6361
20210104,TS,10949
20210104,PN,10955
20210104,IM,6486
20210104,SV,7764
20210104,GE,35693
20210104,SP,8416
20210104,PC,15298
20210104,PR,13005
20210104,RE,24446
20210104,MO,31570
20210104,BO,40354
20210104,FE,9627
20210104,RA,13556
20210104,FC,13177
20210104,RN,15405
20210104,MS,7763
20210104,LU,12761
20210104,PT,10537
20210104,FI,34027
20210104,LI,8854
20210104,PI,16940
20210104,AR,10779
20210104,SI,5126
20210104,GR,4238
20210104,PO,10503
20210104,PG,21451
20210104,TR,6819
20210104,PU,9958
20210104,AN,12212
20210104,MC,9371
20210104,AP,5264
20210104,FM,5005
20210104,VT,9161
20210104,RI,5046
20210104,RM,121818
20210104,LT,15367
20210104,FR,14323
20210104,AQ,11183
20210104,TE,9680
20210104,PE,7276
20210104,CH,7476
20210104,CB,4428
20210104,IS,2276
20210104,CE,35173
20210104,BN,4785
20210104,NA,117473
20210104,AV,9009
20210104,SA,26395
20210104,FG,20829
20210104,BA,36550
20210104,TA,11407
20210104,BR,6816
20210104,LE,7338
20210104,BT,10718
20210104,PZ,7188
20210104,MT,3604
20210104,CS,7351
20210104,CZ,3508
20210104,RC,9373
20210104,KR,2252
20210104,VV,1968
20210104,TP,6299
20210104,PA,26645
20210104,ME,11513
20210104,AG,4026
20210104,CL,4162
20210104,EN,3430
20210104,CT,28843
20210104,RG,7066
20210104,SR,5954
20210104,SS,10608
20210104,NU,6393
20210104,CA,7224
20210104,OR,2553
20210104,SU,5260
20210103,TO,105154
20210103,VC,7611
20210103,NO,15684
20210103,CN,27541
20210103,AT,10042
20210103,AL,17618
20210103,BI,6883
20210103,VB,6825
20210103,AO,7065
20210103,VA,52423
20210103,CO,34475
20210103,SO,8710
20210103,MI,175770
20210103,BG,28510
20210103,BS,42854
20210103,PV,25055
20210103,CR,14657
20210103,MN,16714
20210103,LC,13512
20210103,LO,10735
20210103,MB,48658
20210103,BZ,29946
20210103,TN,22279
20210103,VR,51824
20210103,VI,44755
20210103,BL,15142
20210103,TV,52466
20210103,VE,40895
20210103,PD,48110
20210103,RO,7876
20210103,UD,22568
20210103,GO,6334
20210103,TS,10853
20210103,PN,10912
20210103,IM,6483
20210103,SV,7699
20210103,GE,35578
20210103,SP,8401
20210103,PC,15243
20210103,PR,12866
20210103,RE,24217
20210103,MO,31377
20210103,BO,40090
20210103,FE,9520
20210103,RA,13402
20210103,FC,12943
20210103,RN,15193
20210103,MS,7750
