dateId,BundeslandID,Bundesland,AnzahlFaelleSum,AnzahlTotSum,AnzahlGeheiltSum
20201128,5,Salzburg,20859,173,16503
20201128,6,Steiermark,30681,713,21815
20201128,7,Tirol,33313,365,27326
20201128,8,Vorarlberg,15421,135,13228
20201128,9,Wien,58661,666,39478
20201128,10,Österreich,278323,3516,209702
20201129,1,Burgenland,7452,108,5927
20201129,2,Kärnten,14791,230,8861
20201129,3,Niederösterreich,40876,542,31618
20201129,4,Oberösterreich,57558,637,47284
20201129,5,Salzburg,21005,179,16977
20201129,6,Steiermark,31004,733,22461
20201129,7,Tirol,33458,372,28024
20201129,8,Vorarlberg,15512,139,13593
20201129,9,Wien,59057,677,40137
20201129,10,Österreich,280713,3617,214882
20201130,1,Burgenland,7599,111,6070
20201130,2,Kärnten,14994,244,9258
20201130,3,Niederösterreich,41415,558,32479
20201130,4,Oberösterreich,58177,665,48442
20201130,5,Salzburg,21290,190,17394
20201130,6,Steiermark,31404,751,23250
20201130,7,Tirol,33890,379,28724
20201130,8,Vorarlberg,15576,145,13803
20201130,9,Wien,59740,688,41246
20201130,10,Österreich,284085,3731,220666
20201201,1,Burgenland,7720,114,6188
20201201,2,Kärnten,15350,259,9651
20201201,3,Niederösterreich,42040,575,33366
20201201,4,Oberösterreich,58851,687,49560
20201201,5,Salzburg,21751,207,17796
20201201,6,Steiermark,32026,774,23984
20201201,7,Tirol,34187,388,29343
20201201,8,Vorarlberg,15749,147,14027
20201201,9,Wien,60343,701,42581
20201201,10,Österreich,288017,3852,226496
20201202,1,Burgenland,7824,118,6336
20201202,2,Kärnten,15670,271,10089
20201202,3,Niederösterreich,42523,596,34091
20201202,4,Oberösterreich,59536,710,50588
20201202,5,Salzburg,22043,210,18177
20201202,6,Steiermark,32622,799,24670
20201202,7,Tirol,34550,397,29872
20201202,8,Vorarlberg,15897,150,14176
20201202,9,Wien,60923,718,44415
20201202,10,Österreich,291588,3969,232414
20201203,1,Burgenland,7898,121,6479
20201203,2,Kärnten,16025,284,10553
20201203,3,Niederösterreich,43124,611,34816
20201203,4,Oberösterreich,60212,738,51502
20201203,5,Salzburg,22377,213,18556
20201203,6,Steiermark,33226,829,25396
20201203,7,Tirol,34875,405,30391
20201203,8,Vorarlberg,16015,157,14351
20201203,9,Wien,61492,734,45697
20201203,10,Österreich,295244,4092,237741
20201204,1,Burgenland,7980,127,6629
20201204,2,Kärnten,16264,295,11066
20201204,3,Niederösterreich,43743,618,35691
20201204,4,Oberösterreich,60924,760,52619
20201204,5,Salzburg,22621,224,19051
20201204,6,Steiermark,33941,854,26136
20201204,7,Tirol,35176,412,30904
20201204,8,Vorarlberg,16198,164,14674
20201204,9,Wien,61986,753,46717
20201204,10,Österreich,298833,4207,243487
20201205,1,Burgenland,8029,127,6755
20201205,2,Kärnten,16464,312,11520
20201205,3,Niederösterreich,44265,631,36494
20201205,4,Oberösterreich,61402,776,53652
20201205,5,Salzburg,22750,234,19483
20201205,6,Steiermark,34346,878,26653
20201205,7,Tirol,35610,415,31380
20201205,8,Vorarlberg,16441,169,14723
20201205,9,Wien,62392,773,47527
20201205,10,Österreich,301699,4315,248187
20201206,1,Burgenland,8079,128,6863
20201206,2,Kärnten,16605,322,11790
20201206,3,Niederösterreich,44669,646,37048
20201206,4,Oberösterreich,61696,786,54512
20201206,5,Salzburg,22870,239,19851
20201206,6,Steiermark,34548,904,27169
20201206,7,Tirol,35871,420,31818
20201206,8,Vorarlberg,16627,174,14875
20201206,9,Wien,62799,789,47919
20201206,10,Österreich,303764,4408,251845
20201207,1,Burgenland,8155,133,6980
20201207,2,Kärnten,16857,334,12222
20201207,3,Niederösterreich,45042,662,37782
20201207,4,Oberösterreich,62123,803,55395
20201207,5,Salzburg,23108,246,20152
20201207,6,Steiermark,34896,927,27894
20201207,7,Tirol,36056,427,32246
20201207,8,Vorarlberg,16760,177,15047
20201207,9,Wien,63279,812,48705
20201207,10,Österreich,306276,4521,256423
20201208,1,Burgenland,8205,135,7091
20201208,2,Kärnten,17059,347,12586
20201208,3,Niederösterreich,45575,673,38530
20201208,4,Oberösterreich,62628,821,56011
20201208,5,Salzburg,23294,254,20474
20201208,6,Steiermark,35236,958,28361
20201208,7,Tirol,36281,434,32651
20201208,8,Vorarlberg,16840,181,15207
20201208,9,Wien,63789,818,49893
20201208,10,Österreich,308907,4621,260804
20201209,1,Burgenland,8251,138,7174
20201209,2,Kärnten,17262,349,13037
20201209,3,Niederösterreich,45856,686,39045
20201209,4,Oberösterreich,63110,846,56669
20201209,5,Salzburg,23573,261,20774
20201209,6,Steiermark,35524,983,28871
20201209,7,Tirol,36518,442,32933
20201209,8,Vorarlberg,16967,186,15349
20201209,9,Wien,64326,841,50859
20201209,10,Österreich,311387,4732,264711
20201210,1,Burgenland,8338,140,7263
20201210,2,Kärnten,17513,358,13392
20201210,3,Niederösterreich,46447,700,39620
20201210,4,Oberösterreich,63713,866,57245
20201210,5,Salzburg,23792,269,21051
20201210,6,Steiermark,35976,1006,29435
20201210,7,Tirol,36717,449,33244
20201210,8,Vorarlberg,17117,190,15499
20201210,9,Wien,64857,855,52000
20201210,10,Österreich,314470,4833,268749
20201211,1,Burgenland,8363,144,7389
20201211,2,Kärnten,17738,364,13709
20201211,3,Niederösterreich,46840,712,40241
20201211,4,Oberösterreich,64379,881,57876
20201211,5,Salzburg,24065,284,21359
20201211,6,Steiermark,36503,1038,30090
20201211,7,Tirol,36891,452,33556
20201211,8,Vorarlberg,17222,193,15583
20201211,9,Wien,65306,881,52773
20201211,10,Österreich,317307,4949,272576
20201212,1,Burgenland,8449,144,7460
20201212,2,Kärnten,17965,374,14057
20201212,3,Niederösterreich,47270,726,40866
20201212,4,Oberösterreich,65027,895,58464
20201212,5,Salzburg,24256,286,21668
20201212,6,Steiermark,36778,1061,30482
20201212,7,Tirol,37118,455,33842
20201212,8,Vorarlberg,17371,196,15725
20201212,9,Wien,65707,888,53319
20201212,10,Österreich,319941,5025,275883
20201213,1,Burgenland,8500,147,7564
20201213,2,Kärnten,18187,384,14327
20201213,3,Niederösterreich,47705,742,41335
20201213,4,Oberösterreich,65550,913,58919
20201213,5,Salzburg,24499,287,21858
20201213,6,Steiermark,37234,1079,30930
20201213,7,Tirol,37279,462,34126
20201213,8,Vorarlberg,17473,199,15873
20201213,9,Wien,66007,899,53684
20201213,10,Österreich,322434,5112,278616
20201214,1,Burgenland,8551,147,7639
20201214,2,Kärnten,18506,392,14579
20201214,3,Niederösterreich,48221,755,41902
20201214,4,Oberösterreich,66071,930,59420
20201214,5,Salzburg,24901,291,22080
20201214,6,Steiermark,37522,1106,31450
20201214,7,Tirol,37504,472,34454
20201214,8,Vorarlberg,17526,199,16037
20201214,9,Wien,66372,917,54308
20201214,10,Österreich,325174,5209,281869
20201215,1,Burgenland,8614,148,7720
20201215,2,Kärnten,18739,398,14939
20201215,3,Niederösterreich,48615,764,42468
20201215,4,Oberösterreich,66615,952,59948
20201215,5,Salzburg,25127,292,22305
20201215,6,Steiermark,37999,1128,31927
20201215,7,Tirol,37706,476,34860
20201215,8,Vorarlberg,17656,201,16239
20201215,9,Wien,66858,934,55244
20201215,10,Österreich,327929,5293,285650
20201216,1,Burgenland,8633,150,7797
20201216,2,Kärnten,18934,413,15178
20201216,3,Niederösterreich,49063,780,42917
20201216,4,Oberösterreich,67105,966,60326
20201216,5,Salzburg,25317,296,22517
20201216,6,Steiermark,38368,1143,32375
20201216,7,Tirol,37897,480,35232
20201216,8,Vorarlberg,17771,201,16430
20201216,9,Wien,67229,951,55967
20201216,10,Österreich,330317,5380,288739
20201217,1,Burgenland,8716,150,7863
20201217,2,Kärnten,19106,421,15550
20201217,3,Niederösterreich,49397,794,43351
20201217,4,Oberösterreich,67407,985,60701
20201217,5,Salzburg,25451,299,22752
20201217,6,Steiermark,38643,1167,32839
20201217,7,Tirol,38064,485,35510
20201217,8,Vorarlberg,17892,204,16665
20201217,9,Wien,67590,964,56546
20201217,10,Österreich,332266,5469,291777
20201218,1,Burgenland,8761,153,7943
20201218,2,Kärnten,19237,436,15821
20201218,3,Niederösterreich,49704,804,43874
20201218,4,Oberösterreich,67822,996,61232
20201218,5,Salzburg,25650,301,23013
20201218,6,Steiermark,39026,1185,33309
20201218,7,Tirol,38241,487,35765
20201218,8,Vorarlberg,17994,205,16691
20201218,9,Wien,67982,987,57061
20201218,10,Österreich,334417,5554,294709
20201219,1,Burgenland,8829,154,7988
20201219,2,Kärnten,19373,446,16069
20201219,3,Niederösterreich,50029,814,44274
20201219,4,Oberösterreich,68037,1008,61659
20201219,5,Salzburg,25765,302,23231
20201219,6,Steiermark,39211,1200,33633
20201219,7,Tirol,38371,492,35975
20201219,8,Vorarlberg,18115,209,16795
20201219,9,Wien,68190,999,57548
20201219,10,Österreich,335920,5624,297172
20201220,1,Burgenland,8860,156,8052
20201220,2,Kärnten,19502,452,16252
20201220,3,Niederösterreich,50280,824,44672
20201220,4,Oberösterreich,68304,1018,62194
20201220,5,Salzburg,25848,306,23507
20201220,6,Steiermark,39377,1226,33972
20201220,7,Tirol,38503,497,36170
20201220,8,Vorarlberg,18193,212,16959
20201220,9,Wien,68405,1005,57927
20201220,10,Österreich,337272,5696,299705
20201221,1,Burgenland,8916,158,8133
20201221,2,Kärnten,19701,458,16479
20201221,3,Niederösterreich,50560,833,45115
20201221,4,Oberösterreich,68694,1028,62663
20201221,5,Salzburg,26084,312,23740
20201221,6,Steiermark,39654,1238,34522
20201221,7,Tirol,38727,502,36375
20201221,8,Vorarlberg,18254,214,17045
20201221,9,Wien,68788,1018,58573
20201221,10,Österreich,339378,5761,302645
20201222,1,Burgenland,8972,159,8236
20201222,2,Kärnten,19936,468,16825
20201222,3,Niederösterreich,51077,839,45674
20201222,4,Oberösterreich,69122,1045,63286
20201222,5,Salzburg,26315,316,23975
20201222,6,Steiermark,40024,1263,34973
20201222,7,Tirol,38945,505,36604
20201222,8,Vorarlberg,18355,216,17164
20201222,9,Wien,69187,1031,59146
20201222,10,Österreich,341933,5842,305883
20201223,1,Burgenland,9017,161,8295
20201223,2,Kärnten,20213,476,17116
20201223,3,Niederösterreich,51519,847,46300
20201223,4,Oberösterreich,69656,1062,63841
20201223,5,Salzburg,26596,320,24203
20201223,6,Steiermark,40472,1281,35495
20201223,7,Tirol,39144,508,36794
20201223,8,Vorarlberg,18570,217,17282
20201223,9,Wien,69599,1047,59684
20201223,10,Österreich,344786,5919,309010
20201224,1,Burgenland,9069,163,8351
20201224,2,Kärnten,20397,483,17350
20201224,3,Niederösterreich,51828,859,46792
20201224,4,Oberösterreich,70016,1071,64264
20201224,5,Salzburg,26743,322,24523
20201224,6,Steiermark,40747,1303,35777
20201224,7,Tirol,39283,511,36982
20201224,8,Vorarlberg,18620,220,17359
20201224,9,Wien,69891,1056,60213
20201224,10,Österreich,346594,5988,311611
20201225,1,Burgenland,9096,164,8394
20201225,2,Kärnten,20498,489,17548
20201225,3,Niederösterreich,52024,864,47196
20201225,4,Oberösterreich,70268,1085,64754
20201225,5,Salzburg,26915,324,24685
20201225,6,Steiermark,40834,1314,35998
20201225,7,Tirol,39417,512,37173
20201225,8,Vorarlberg,18694,220,17470
20201225,9,Wien,70131,1070,60679
20201225,10,Österreich,347877,6042,313897
20201226,1,Burgenland,9135,164,8462
20201226,2,Kärnten,20592,498,17687
20201226,3,Niederösterreich,52282,871,47533
20201226,4,Oberösterreich,70466,1109,65079
20201226,5,Salzburg,27056,333,24874
20201226,6,Steiermark,40961,1327,36253
20201226,7,Tirol,39486,513,37332
20201226,8,Vorarlberg,18722,223,17571
20201226,9,Wien,70342,1083,61042
20201226,10,Österreich,349042,6121,315833
20201227,1,Burgenland,9186,166,8493
20201227,2,Kärnten,20687,500,17843
20201227,3,Niederösterreich,52547,877,47833
20201227,4,Oberösterreich,70803,1120,65409
20201227,5,Salzburg,27266,334,25051
20201227,6,Steiermark,41137,1339,36521
20201227,7,Tirol,39678,515,37513
20201227,8,Vorarlberg,18821,226,17683
20201227,9,Wien,70614,1089,61428
20201227,10,Österreich,350739,6166,317774
20201228,1,Burgenland,9229,167,8547
20201228,2,Kärnten,20863,509,18004
20201228,3,Niederösterreich,52847,887,48170
20201228,4,Oberösterreich,71191,1134,65729
20201228,5,Salzburg,27541,339,25211
20201228,6,Steiermark,41420,1353,36796
20201228,7,Tirol,39874,518,37676
20201228,8,Vorarlberg,18903,229,17787
20201228,9,Wien,70999,1103,61876
20201228,10,Österreich,352867,6239,319796
20201229,1,Burgenland,9309,170,8601
20201229,2,Kärnten,21084,515,18135
20201229,3,Niederösterreich,53382,895,48502
20201229,4,Oberösterreich,71651,1145,66088
20201229,5,Salzburg,27877,344,25410
20201229,6,Steiermark,41860,1359,37066
20201229,7,Tirol,40122,519,37842
20201229,8,Vorarlberg,19118,230,17882
20201229,9,Wien,71438,1112,62357
20201229,10,Österreich,355841,6289,321883
20201230,1,Burgenland,9384,172,8643
20201230,2,Kärnten,21323,528,18288
20201230,3,Niederösterreich,53835,903,48754
20201230,4,Oberösterreich,72148,1154,66492
20201230,5,Salzburg,28236,347,25613
20201230,6,Steiermark,42263,1373,37401
20201230,7,Tirol,40265,522,37996
20201230,8,Vorarlberg,19277,232,17989
20201230,9,Wien,71823,1125,62862
20201230,10,Österreich,358554,6356,324038
20201231,1,Burgenland,9437,174,8687
20201231,2,Kärnten,21490,531,18465
20201231,3,Niederösterreich,54166,911,49074
20201231,4,Oberösterreich,72451,1170,66859
20201231,5,Salzburg,28557,348,25773
20201231,6,Steiermark,42504,1390,37673
20201231,7,Tirol,40445,523,38144
20201231,8,Vorarlberg,19357,233,18085
20201231,9,Wien,72149,1134,63354
20201231,10,Österreich,360556,6414,326114
20210101,1,Burgenland,9490,174,8722
20210101,2,Kärnten,21620,534,18625
20210101,3,Niederösterreich,54470,916,49521
20210101,4,Oberösterreich,72701,1181,67354
20210101,5,Salzburg,28715,352,25974
20210101,6,Steiermark,42626,1399,37970
20210101,7,Tirol,40667,528,38337
20210101,8,Vorarlberg,19445,237,18210
20210101,9,Wien,72414,1145,63775
20210101,10,Österreich,362148,6466,328488
20210102,1,Burgenland,9544,174,8758
20210102,2,Kärnten,21784,539,18839
20210102,3,Niederösterreich,54747,922,49901
20210102,4,Oberösterreich,72929,1196,67771
20210102,5,Salzburg,28998,358,26183
20210102,6,Steiermark,42841,1407,38279
20210102,7,Tirol,40848,530,38535
20210102,8,Vorarlberg,19470,238,18302
20210102,9,Wien,72623,1154,64159
20210102,10,Österreich,363784,6518,330727
20210103,1,Burgenland,9609,174,8803
20210103,2,Kärnten,21929,544,19047
20210103,3,Niederösterreich,55110,934,50197
20210103,4,Oberösterreich,73313,1202,68165
20210103,5,Salzburg,29203,362,26418
20210103,6,Steiermark,43070,1414,38556
20210103,7,Tirol,40979,532,38655
20210103,8,Vorarlberg,19619,239,18399
20210103,9,Wien,72852,1159,64437
20210103,10,Österreich,365684,6560,332677
20210104,1,Burgenland,9684,174,8834
20210104,2,Kärnten,22161,556,19308
20210104,3,Niederösterreich,55477,943,50481
20210104,4,Oberösterreich,73676,1213,68561
20210104,5,Salzburg,29447,368,26631
20210104,6,Steiermark,43393,1427,38830
20210104,7,Tirol,41176,534,38809
20210104,8,Vorarlberg,19730,239,18493
20210104,9,Wien,73234,1170,64776
20210104,10,Österreich,367978,6624,334723
20210105,1,Burgenland,9775,174,8908
20210105,2,Kärnten,22451,561,19496
20210105,3,Niederösterreich,55936,955,50794
20210105,4,Oberösterreich,74195,1221,68900
20210105,5,Salzburg,29888,373,26868
20210105,6,Steiermark,43808,1436,39164
20210105,7,Tirol,41349,536,38961
20210105,8,Vorarlberg,19828,240,18569
20210105,9,Wien,73705,1176,65236
20210105,10,Österreich,370935,6672,336896
20210106,1,Burgenland,9826,175,8958
20210106,2,Kärnten,22625,564,19661
20210106,3,Niederösterreich,56325,969,51064
20210106,4,Oberösterreich,74505,1229,69227
20210106,5,Salzburg,30096,379,27122
20210106,6,Steiermark,44084,1442,39322
20210106,7,Tirol,41574,537,39107
20210106,8,Vorarlberg,19976,240,18689
20210106,9,Wien,74008,1189,65590
20210106,10,Österreich,373019,6724,338740
20210107,1,Burgenland,9892,178,9022
20210107,2,Kärnten,22804,567,19888
20210107,3,Niederösterreich,56623,982,51388
20210107,4,Oberösterreich,74803,1237,69639
20210107,5,Salzburg,30373,379,27411
20210107,6,Steiermark,44352,1454,39601
20210107,7,Tirol,41726,539,39306
20210107,8,Vorarlberg,20059,241,18804
20210107,9,Wien,74389,1206,65943
20210107,10,Österreich,375021,6783,341002
20210108,1,Burgenland,9935,180,9096
20210108,2,Kärnten,23022,568,20086
20210108,3,Niederösterreich,57089,996,51904
20210108,4,Oberösterreich,75265,1247,70099
20210108,5,Salzburg,30597,383,27714
20210108,6,Steiermark,44627,1457,39932
20210108,7,Tirol,41910,541,39498
20210108,8,Vorarlberg,20141,242,18925
20210108,9,Wien,74727,1216,66332
20210108,10,Österreich,377313,6830,343586
20210109,1,Burgenland,9985,181,9149
20210109,2,Kärnten,23141,571,20279
20210109,3,Niederösterreich,57359,1003,52308
20210109,4,Oberösterreich,75498,1252,70468
20210109,5,Salzburg,30783,384,28007
20210109,6,Steiermark,44811,1460,40195
20210109,7,Tirol,42036,541,39680
20210109,8,Vorarlberg,20228,243,19028
20210109,9,Wien,75024,1226,66557
20210109,10,Österreich,378865,6861,345671
20210110,1,Burgenland,10016,181,9194
20210110,2,Kärnten,23262,575,20494
20210110,3,Niederösterreich,57635,1009,52679
20210110,4,Oberösterreich,75673,1260,70817
20210110,5,Salzburg,30928,385,28277
20210110,6,Steiermark,45047,1468,40353
20210110,7,Tirol,42121,545,39848
20210110,8,Vorarlberg,20287,245,19124
20210110,9,Wien,75283,1239,66770
20210110,10,Österreich,380252,6907,347556
20210111,1,Burgenland,10074,181,9268
20210111,2,Kärnten,23394,586,20701
20210111,3,Niederösterreich,57922,1015,53006
20210111,4,Oberösterreich,75935,1270,71189
20210111,5,Salzburg,31173,389,28512
20210111,6,Steiermark,45269,1478,40735
20210111,7,Tirol,42213,548,40048
20210111,8,Vorarlberg,20333,245,19223
20210111,9,Wien,75645,1253,67138
20210111,10,Österreich,381958,6965,349820
20210112,1,Burgenland,10114,182,9333
20210112,2,Kärnten,23576,594,20916
20210112,3,Niederösterreich,58334,1024,53274
20210112,4,Oberösterreich,76263,1279,71533
20210112,5,Salzburg,31416,392,28752
20210112,6,Steiermark,45610,1489,41012
20210112,7,Tirol,42368,551,40242
20210112,8,Vorarlberg,20391,246,19296
20210112,9,Wien,76048,1264,67512
20210112,10,Österreich,384120,7021,351870
20210113,1,Burgenland,10174,183,9371
20210113,2,Kärnten,23720,596,21130
20210113,3,Niederösterreich,58597,1033,53586
20210113,4,Oberösterreich,76526,1290,71894
20210113,5,Salzburg,31642,393,28979
20210113,6,Steiermark,45820,1497,41306
20210113,7,Tirol,42482,554,40416
20210113,8,Vorarlberg,20491,248,19417
20210113,9,Wien,76325,1285,67896
20210113,10,Österreich,385777,7079,353995
20210114,1,Burgenland,10212,184,9411
20210114,2,Kärnten,23843,602,21330
20210114,3,Niederösterreich,58873,1043,53943
20210114,4,Oberösterreich,76779,1296,72246
20210114,5,Salzburg,31784,396,29225
20210114,6,Steiermark,45987,1504,41599
20210114,7,Tirol,42585,559,40591
20210114,8,Vorarlberg,20571,248,19511
20210114,9,Wien,76677,1295,68187
20210114,10,Österreich,387311,7127,356043
20210115,1,Burgenland,10254,185,9447
20210115,2,Kärnten,23960,608,21519
20210115,3,Niederösterreich,59150,1058,54418
20210115,4,Oberösterreich,77046,1299,72626
20210115,5,Salzburg,31966,400,29498
20210115,6,Steiermark,46190,1510,41927
20210115,7,Tirol,42685,563,40791
20210115,8,Vorarlberg,20661,248,19609
20210115,9,Wien,76957,1308,68428
20210115,10,Österreich,388869,7179,358263
20210116,1,Burgenland,10300,186,9492
20210116,2,Kärnten,24065,614,21688
20210116,3,Niederösterreich,59387,1071,54777
20210116,4,Oberösterreich,77200,1306,72916
20210116,5,Salzburg,32148,402,29753
20210116,6,Steiermark,46349,1517,42164
20210116,7,Tirol,42837,565,40958
20210116,8,Vorarlberg,20721,252,19705
20210116,9,Wien,77186,1317,68630
20210116,10,Österreich,390193,7230,360083
20210117,1,Burgenland,10349,189,9543
20210117,2,Kärnten,24147,617,21847
20210117,3,Niederösterreich,59663,1081,55028
20210117,4,Oberösterreich,77337,1309,73212
20210117,5,Salzburg,32240,404,29930
20210117,6,Steiermark,46451,1530,42420
20210117,7,Tirol,42917,566,41122
20210117,8,Vorarlberg,20788,252,19783
20210117,9,Wien,77312,1324,68880
20210117,10,Österreich,391204,7272,361765
20210118,1,Burgenland,10392,192,9589
20210118,2,Kärnten,24266,622,22013
20210118,3,Niederösterreich,60070,1091,55423
20210118,4,Oberösterreich,77546,1314,73504
20210118,5,Salzburg,32397,407,30106
20210118,6,Steiermark,46641,1537,42692
20210118,7,Tirol,43039,568,41276
20210118,8,Vorarlberg,20867,253,19852
20210118,9,Wien,77615,1339,69221
20210118,10,Österreich,392833,7323,363676
20210119,1,Burgenland,10427,193,9650
20210119,2,Kärnten,24370,627,22169
20210119,3,Niederösterreich,60386,1097,55723
20210119,4,Oberösterreich,77839,1320,73767
20210119,5,Salzburg,32618,408,30312
20210119,6,Steiermark,46871,1544,42940
20210119,7,Tirol,43171,570,41403
20210119,8,Vorarlberg,20938,254,19941
20210119,9,Wien,77869,1350,69629
20210119,10,Österreich,394489,7363,365534
20210120,1,Burgenland,10480,193,9692
20210120,2,Kärnten,24556,633,22352
20210120,3,Niederösterreich,60638,1105,55963
20210120,4,Oberösterreich,78084,1323,73986
20210120,5,Salzburg,32852,411,30488
20210120,6,Steiermark,47076,1546,43166
20210120,7,Tirol,43288,572,41530
20210120,8,Vorarlberg,21053,254,20005
20210120,9,Wien,78203,1361,69976
20210120,10,Österreich,396230,7398,367158
20210121,1,Burgenland,10522,194,9751
20210121,2,Kärnten,24688,640,22537
20210121,3,Niederösterreich,60900,1110,56189
20210121,4,Oberösterreich,78338,1332,74216
20210121,5,Salzburg,33013,412,30640
20210121,6,Steiermark,47299,1551,43399
20210121,7,Tirol,43426,576,41627
20210121,8,Vorarlberg,21318,255,20080
20210121,9,Wien,78516,1380,70293
20210121,10,Österreich,398020,7450,368732
20210122,1,Burgenland,10539,197,9782
20210122,2,Kärnten,24824,640,22681
20210122,3,Niederösterreich,61122,1112,56528
20210122,4,Oberösterreich,78579,1336,74492
20210122,5,Salzburg,33206,416,30876
20210122,6,Steiermark,47540,1559,43631
20210122,7,Tirol,43520,580,41739
20210122,8,Vorarlberg,21406,255,20180
20210122,9,Wien,78734,1391,70544
20210122,10,Österreich,399470,7486,370453
20210123,1,Burgenland,10615,197,9835
20210123,2,Kärnten,24932,642,22789
20210123,3,Niederösterreich,61355,1125,56799
20210123,4,Oberösterreich,78714,1344,74712
20210123,5,Salzburg,33355,418,31064
20210123,6,Steiermark,47690,1566,43801
20210123,7,Tirol,43644,582,41852
20210123,8,Vorarlberg,21451,255,20254
20210123,9,Wien,78978,1410,70744
20210123,10,Österreich,400734,7539,371850
20210124,1,Burgenland,10653,200,9883
20210124,2,Kärnten,25026,643,22895
20210124,3,Niederösterreich,61519,1131,57030
20210124,4,Oberösterreich,78849,1347,74932
20210124,5,Salzburg,33441,421,31230
20210124,6,Steiermark,47796,1574,43959
20210124,7,Tirol,43756,582,41942
20210124,8,Vorarlberg,21515,255,20316
20210124,9,Wien,79126,1420,70956
20210124,10,Österreich,401681,7573,373143
20210125,1,Burgenland,10694,202,9931
20210125,2,Kärnten,25140,644,23037
20210125,3,Niederösterreich,61772,1140,57256
20210125,4,Oberösterreich,79021,1352,75163
20210125,5,Salzburg,33612,427,31380
20210125,6,Steiermark,48021,1582,44200
20210125,7,Tirol,43905,583,42041
20210125,8,Vorarlberg,21565,255,20399
20210125,9,Wien,79375,1430,71303
20210125,10,Österreich,403105,7615,374710
20210126,1,Burgenland,10744,204,9993
20210126,2,Kärnten,25258,651,23171
20210126,3,Niederösterreich,62079,1147,57501
20210126,4,Oberösterreich,79212,1355,75355
20210126,5,Salzburg,33762,431,31530
20210126,6,Steiermark,48280,1592,44360
20210126,7,Tirol,44044,584,42135
20210126,8,Vorarlberg,21625,259,20468
20210126,9,Wien,79683,1440,71735
20210126,10,Österreich,404687,7663,376248
20210127,1,Burgenland,10775,205,10034
20210127,2,Kärnten,25347,652,23264
20210127,3,Niederösterreich,62340,1153,57832
20210127,4,Oberösterreich,79455,1358,75528
20210127,5,Salzburg,33923,435,31699
20210127,6,Steiermark,48486,1598,44556
20210127,7,Tirol,44193,587,42244
20210127,8,Vorarlberg,21691,260,20538
20210127,9,Wien,79948,1453,72019
20210127,10,Österreich,406158,7701,377714
20210128,1,Burgenland,10810,205,10073
20210128,2,Kärnten,25474,654,23408
20210128,3,Niederösterreich,62591,1157,58160
20210128,4,Oberösterreich,79687,1364,75760
20210128,5,Salzburg,34044,439,31833
20210128,6,Steiermark,48696,1606,44730
20210128,7,Tirol,44283,589,42372
20210128,8,Vorarlberg,21760,260,20603
20210128,9,Wien,80234,1467,72380
20210128,10,Österreich,407579,7741,379319
20210129,1,Burgenland,10850,207,10110
20210129,2,Kärnten,25572,657,23541
20210129,3,Niederösterreich,62841,1164,58477
20210129,4,Oberösterreich,79913,1370,76047
20210129,5,Salzburg,34198,441,32045
20210129,6,Steiermark,48965,1613,44927
20210129,7,Tirol,44397,592,42512
20210129,8,Vorarlberg,21823,261,20670
20210129,9,Wien,80507,1480,72687
20210129,10,Österreich,409066,7785,381016
20210130,1,Burgenland,10859,208,10168
20210130,2,Kärnten,25668,660,23652
20210130,3,Niederösterreich,63039,1170,58742
20210130,4,Oberösterreich,80032,1372,76276
20210130,5,Salzburg,34302,446,32236
20210130,6,Steiermark,49144,1620,45116
20210130,7,Tirol,44482,592,42615
20210130,8,Vorarlberg,21882,261,20763
20210130,9,Wien,80757,1492,72973
20210130,10,Österreich,410165,7821,382541
20210131,1,Burgenland,10921,210,10216
20210131,2,Kärnten,25741,663,23757
20210131,3,Niederösterreich,63224,1178,58978
20210131,4,Oberösterreich,80193,1376,76524
20210131,5,Salzburg,34435,447,32410
20210131,6,Steiermark,49239,1625,45291
20210131,7,Tirol,44639,595,42733
20210131,8,Vorarlberg,21927,262,20821
20210131,9,Wien,80980,1505,73216
20210131,10,Österreich,411299,7861,383946
20210201,1,Burgenland,10963,210,10258
20210201,2,Kärnten,25843,667,23851
20210201,3,Niederösterreich,63449,1185,59211
20210201,4,Oberösterreich,80326,1380,76762
20210201,5,Salzburg,34540,449,32599
20210201,6,Steiermark,49450,1632,45488
20210201,7,Tirol,44759,595,42855
20210201,8,Vorarlberg,21972,264,20897
20210201,9,Wien,81212,1517,73544
20210201,10,Österreich,412514,7899,385465
20210202,1,Burgenland,11003,212,10288
20210202,2,Kärnten,25972,672,23953
20210202,3,Niederösterreich,63757,1192,59446
20210202,4,Oberösterreich,80531,1383,76975
20210202,5,Salzburg,34779,453,32791
20210202,6,Steiermark,49705,1639,45676
20210202,7,Tirol,44892,595,42978
20210202,8,Vorarlberg,22040,264,20956
20210202,9,Wien,81477,1530,73915
20210202,10,Österreich,414156,7940,386978
20210203,1,Burgenland,11046,214,10337
20210203,2,Kärnten,26098,673,24036
20210203,3,Niederösterreich,64031,1196,59616
20210203,4,Oberösterreich,80736,1387,77154
20210203,5,Salzburg,34892,458,32934
20210203,6,Steiermark,49992,1642,45864
20210203,7,Tirol,45019,596,43129
20210203,8,Vorarlberg,22105,265,21020
20210203,9,Wien,81757,1539,74172
20210203,10,Österreich,415676,7970,388262
20210204,1,Burgenland,11108,214,10376
20210204,2,Kärnten,26181,677,24141
